Vertical	Streamwise	Spanwise	Thermocouples/ai1 mean	Thermocouples/ai1 variance	4492/ai2 mean	4492/ai2 variance
-64.999870	-29.999929	-64.999870	20.0564539223	0.0000127922	0.2019736791	0.0000003238
-64.999870	-29.999929	-64.999870	20.0537491044	0.0000179238	0.1997850445	0.0000005443
-64.999870	-29.999929	-64.999870	20.0535573395	0.0000237906	0.1971642816	0.0000003644
-64.999870	-29.999929	-64.999870	20.0554438999	0.0000150512	0.1941214466	0.0000009625
-64.999870	-29.999929	-64.999870	20.0567692789	0.0000239541	0.1923987016	0.0000002642
-64.999870	-29.999929	-64.999870	20.0543521381	0.0000166868	0.1897020284	0.0000003737
-64.999870	-29.999929	-64.999870	20.0570117614	0.0000148078	0.1882237807	0.0000004032
-64.999870	-29.999929	-64.999870	20.0543988424	0.0000442604	0.1850545996	0.0000006569
-64.999870	-29.999929	-64.999870	20.0535558972	0.0000134048	0.1841387786	0.0000008874
-64.999870	-29.999929	-64.999870	20.0549067259	0.0000365158	0.1819387430	0.0000013449
-64.999870	-29.999929	-64.999870	20.0561691210	0.0000197061	0.1841621657	0.0000037774
-64.999870	-29.999929	-64.999870	20.0526801791	0.0000311130	0.1992359794	0.0000154716
-64.999870	-29.999929	-64.999870	20.0513061481	0.0000220926	0.2259696067	0.0000374840
-64.999870	-29.999929	-64.999870	20.0528828348	0.0000152005	0.2618949328	0.0000589809
-64.999870	-29.999929	-64.999870	20.0515771977	0.0000248491	0.3066729331	0.0000869989
-64.999870	-29.999929	-64.999870	20.0549070689	0.0000199229	0.3620610758	0.0001446773
-64.999870	-29.999929	-64.999870	20.0531780562	0.0000132318	0.4305884234	0.0002192958
-64.999870	-29.999929	-64.999870	20.0515524088	0.0000131938	0.5099428452	0.0002527822
-64.999870	-29.999929	-64.999870	20.0539564088	0.0000053883	0.5779471577	0.0000888578
-64.999870	-29.999929	-64.999870	20.0513310737	0.0000162462	0.6162380877	0.0000418064
-64.999870	-29.999929	-64.999870	20.0514691706	0.0000166839	0.6509849985	0.0000410719
-64.999870	-29.999929	-64.999870	20.0510258843	0.0000147184	0.6779654132	0.0000102353
-64.999870	-29.999929	-64.999870	20.0499557924	0.0000126761	0.6940902916	0.0000110406
-64.999870	-29.999929	-64.999870	20.0496429727	0.0000427383	0.7119635623	0.0000115872
-64.999870	-29.999929	-64.999870	20.0487672463	0.0000141694	0.7169435726	0.0000072421
-64.999870	-29.999929	-64.999870	20.0483096221	0.0000119643	0.7253101623	0.0000119126
-64.999870	-29.999929	-64.999870	20.0501070580	0.0000157027	0.7302517739	0.0000076071
-64.999870	-29.999929	-64.999870	20.0488701263	0.0000199292	0.7328664967	0.0000078782
