Vertical	Streamwise	Spanwise	Thermocouples/ai1 mean	Thermocouples/ai1 variance	4492/ai2 mean	4492/ai2 variance
-64.999870	-29.999929	-64.999870	20.5759615073	0.0000149116	0.4622020607	0.0000019200
-64.999870	-29.999929	-64.999870	20.5768881791	0.0000167613	0.4553766116	0.0000014124
-64.999870	-29.999929	-64.999870	20.5736750241	0.0000108875	0.4484074866	0.0000028785
-64.999870	-29.999929	-64.999870	20.5771319439	0.0000209653	0.4421723568	0.0000009490
-64.999870	-29.999929	-64.999870	20.5752058122	0.0000231541	0.4354059103	0.0000018642
-64.999870	-29.999929	-64.999870	20.5753170877	0.0000135600	0.4298013908	0.0000018219
-64.999870	-29.999929	-64.999870	20.5772961497	0.0000404909	0.4223032953	0.0000031150
-64.999870	-29.999929	-64.999870	20.5751016974	0.0000174051	0.4197422611	0.0000005722
-64.999870	-29.999929	-64.999870	20.5749515919	0.0000239150	0.4357112641	0.0000361526
-64.999870	-29.999929	-64.999870	20.5739001678	0.0000227856	0.4801896192	0.0001151423
-64.999870	-29.999929	-64.999870	20.5743220522	0.0000352493	0.5434597214	0.0001978525
-64.999870	-29.999929	-64.999870	20.5736992208	0.0000211938	0.6093499517	0.0001113358
-64.999870	-29.999929	-64.999870	20.5728943083	0.0000240085	0.6440185070	0.0000176027
-64.999870	-29.999929	-64.999870	20.5725651395	0.0000134331	0.6670039513	0.0000207785
-64.999870	-29.999929	-64.999870	20.5734901842	0.0000200032	0.6920735111	0.0000172654
-64.999870	-29.999929	-64.999870	20.5741060305	0.0000051776	0.7049036045	0.0000037650
-64.999870	-29.999929	-64.999870	20.5752855222	0.0000087187	0.7161438985	0.0000065727
-64.999870	-29.999929	-64.999870	20.5754405573	0.0000284671	0.7255082971	0.0000008035
-64.999870	-29.999929	-64.999870	20.5728911764	0.0000143560	0.7279793699	0.0000009641
-64.999870	-29.999929	-64.999870	20.5701267136	0.0000159491	0.7343323844	0.0000018938
-64.999870	-29.999929	-64.999870	20.5700803174	0.0000162550	0.7345882625	0.0000002581
-64.999870	-29.999929	-64.999870	20.5684884664	0.0000160224	0.7373498921	0.0000027328
-64.999870	-29.999929	-64.999870	20.5738149921	0.0000215518	0.7364659822	0.0000010630
-64.999870	-29.999929	-64.999870	20.5767612194	0.0000142159	0.7375389702	0.0000015485
-64.999870	-29.999929	-64.999870	20.5726528987	0.0000128416	0.7393293827	0.0000010979
-64.999870	-29.999929	-64.999870	20.5720871142	0.0000216560	0.7377787742	0.0000005851
-64.999870	-29.999929	-64.999870	20.5692569911	0.0000293621	0.7413841077	0.0000012961
-64.999870	-29.999929	-64.999870	20.5690040554	0.0000262326	0.7389604050	0.0000007651
-64.999870	-29.999929	-64.999870	20.5682322752	0.0000142287	0.7413955999	0.0000018486
-64.999870	-29.999929	-64.999870	20.5742583866	0.0000340404	0.7397769849	0.0000012700
-64.999870	-29.999929	-64.999870	20.5747629303	0.0000163080	0.7398956276	0.0000010861
-64.999870	-29.999929	-64.999870	20.5715687542	0.0000364585	0.7415497403	0.0000004817
-64.999870	-29.999929	-64.999870	20.5720305442	0.0000300240	0.7391797898	0.0000004936
-64.999870	-29.999929	-64.999870	20.5701793712	0.0000186587	0.7424895044	0.0000012998
-64.999870	-29.999929	-64.999870	20.5702594325	0.0000414239	0.7385789330	0.0000007821
-64.999870	-29.999929	-64.999870	20.5681525977	0.0000266287	0.7407130248	0.0000029062
-64.999870	-29.999929	-64.999870	20.5706899746	0.0000320581	0.7401184324	0.0000009299
-64.999870	-29.999929	-64.999870	20.5677631112	0.0000089939	0.7404093674	0.0000021471
-64.999870	-29.999929	-64.999870	20.5677812858	0.0000441618	0.7414923390	0.0000041849
-64.999870	-29.999929	-64.999870	20.5675695627	0.0000151040	0.7402031643	0.0000019307
-64.999870	-29.999929	-64.999870	20.5690890281	0.0000137172	0.7423612544	0.0000020263
-64.999870	-29.999929	-64.999870	20.5682235685	0.0000193743	0.7391341270	0.0000015039
-64.999870	-29.999929	-64.999870	20.5710978192	0.0000147939	0.7408874428	0.0000013915
-64.999870	-29.999929	-64.999870	20.5681617398	0.0000166778	0.7397181433	0.0000015399
-64.999870	-29.999929	-64.999870	20.5681900427	0.0000292427	0.7398897610	0.0000008786
-64.999870	-29.999929	-64.999870	20.5708149870	0.0000167542	0.7421787771	0.0000021388
-64.999870	-29.999929	-64.999870	20.5673911929	0.0000114386	0.7400362557	0.0000014669
-64.999870	-29.999929	-64.999870	20.5655850960	0.0000207356	0.7425130267	0.0000003583
-64.999870	-29.999929	-64.999870	20.5660810559	0.0000139699	0.7393781435	0.0000006232
-64.999870	-29.999929	-64.999870	20.5668748610	0.0000191263	0.7409850529	0.0000020653
-64.999870	-29.999929	-64.999870	20.5665033826	0.0000269923	0.7404844970	0.0000013218
-64.999870	-29.999929	-64.999870	20.5668709050	0.0000042529	0.7404959377	0.0000018736
-64.999870	-29.999929	-64.999870	20.5656607946	0.0000355357	0.7421733454	0.0000016231
-64.999870	-29.999929	-64.999870	20.5638152572	0.0000223468	0.7393609265	0.0000027759
-64.999870	-29.999929	-64.999870	20.5682590797	0.0000294308	0.7430277573	0.0000014600
-64.999870	-29.999929	-64.999870	20.5668167943	0.0000266436	0.7394030745	0.0000010202
-64.999870	-29.999929	-64.999870	20.5673881017	0.0000247534	0.7421322974	0.0000015036
-64.999870	-29.999929	-64.999870	20.5650895018	0.0000261838	0.7418378488	0.0000015785
-64.999870	-29.999929	-64.999870	20.5669205196	0.0000281948	0.7414115334	0.0000009319
-64.999870	-29.999929	-64.999870	20.5661628769	0.0000250454	0.7478738027	0.0000024952
-64.999870	-29.999929	-64.999870	20.5625862093	0.0000138041	0.7609518770	0.0000189256
-64.999870	-29.999929	-64.999870	20.5649044526	0.0000329225	0.7860752980	0.0000327826
-64.999870	-29.999929	-64.999870	20.5610911594	0.0000221545	0.8297723583	0.0001337896
-64.999870	-29.999929	-64.999870	20.5604215426	0.0000088007	0.8995307846	0.0002534347
-64.999870	-29.999929	-64.999870	20.5618948034	0.0000080017	1.0018489926	0.0004507691
-64.999870	-29.999929	-64.999870	20.5613827609	0.0000138878	1.1214107307	0.0006392107
-64.999870	-29.999929	-64.999870	20.5601648153	0.0000119993	1.2705253053	0.0007777059
-64.999870	-29.999929	-64.999870	20.5602234882	0.0000257333	1.4143513951	0.0008328432
-64.999870	-29.999929	-64.999870	20.5601242139	0.0000203053	1.5698084506	0.0009478733
-64.999870	-29.999929	-64.999870	20.5559650220	0.0000108853	1.7357151317	0.0010682941
-64.999870	-29.999929	-64.999870	20.5566475769	0.0000230046	1.9312377834	0.0013498667
-64.999870	-29.999929	-64.999870	20.5541312889	0.0000146254	2.1266788936	0.0013406212
-64.999870	-29.999929	-64.999870	20.5543282257	0.0000360864	2.3212775784	0.0014658085
-64.999870	-29.999929	-64.999870	20.5566769950	0.0000401989	2.5227751345	0.0016024500
-64.999870	-29.999929	-64.999870	20.5581272838	0.0000251329	2.7273353216	0.0014433445
-64.999870	-29.999929	-64.999870	20.5577112383	0.0000226721	2.8857848690	0.0005612267
-64.999870	-29.999929	-64.999870	20.5566259978	0.0000219669	2.9569065166	0.0000288117
-64.999870	-29.999929	-64.999870	20.5555843880	0.0000226808	2.9433895802	0.0000501443
