Vertical	Streamwise	Spanwise	Thermocouples/ai1 mean	Thermocouples/ai1 variance	4492/ai2 mean	4492/ai2 variance
-64.999870	-29.999929	-64.999870	20.1475840216	0.0000053671	0.1966728108	0.0000001826
-64.999870	-29.999929	-64.999870	20.1415402556	0.0000100525	0.1940897318	0.0000001118
-64.999870	-29.999929	-64.999870	20.1442143744	0.0000218137	0.1918966387	0.0000007807
-64.999870	-29.999929	-64.999870	20.1415965136	0.0000188872	0.1897011857	0.0000001161
-64.999870	-29.999929	-64.999870	20.1422761372	0.0000070226	0.1879842834	0.0000001461
-64.999870	-29.999929	-64.999870	20.1436179928	0.0000127253	0.1861933077	0.0000003576
-64.999870	-29.999929	-64.999870	20.1402701045	0.0000090546	0.1848231234	0.0000006666
-64.999870	-29.999929	-64.999870	20.1417395019	0.0000099016	0.1877601492	0.0000022207
-64.999870	-29.999929	-64.999870	20.1389350322	0.0000242119	0.2013449396	0.0000150888
-64.999870	-29.999929	-64.999870	20.1400497447	0.0000205215	0.2272675924	0.0000380795
-64.999870	-29.999929	-64.999870	20.1424363501	0.0000122550	0.2637832263	0.0000634314
-64.999870	-29.999929	-64.999870	20.1395008288	0.0000146556	0.3103674364	0.0000888615
-64.999870	-29.999929	-64.999870	20.1396415619	0.0000252403	0.3665252941	0.0001432112
-64.999870	-29.999929	-64.999870	20.1414506708	0.0000180967	0.4362057695	0.0002103593
-64.999870	-29.999929	-64.999870	20.1398200513	0.0000251347	0.5156895189	0.0002306348
-64.999870	-29.999929	-64.999870	20.1403288682	0.0000148471	0.5809513667	0.0000780941
-64.999870	-29.999929	-64.999870	20.1398125864	0.0000129450	0.6221179328	0.0000448091
-64.999870	-29.999929	-64.999870	20.1384898951	0.0000244720	0.6566728881	0.0000350533
-64.999870	-29.999929	-64.999870	20.1368317413	0.0000215785	0.6801383203	0.0000173767
-64.999870	-29.999929	-64.999870	20.1406672455	0.0000150395	0.6968558141	0.0000220959
-64.999870	-29.999929	-64.999870	20.1389608427	0.0000144322	0.7103479021	0.0000145673
-64.999870	-29.999929	-64.999870	20.1354112827	0.0000350571	0.7157550907	0.0000188010
-64.999870	-29.999929	-64.999870	20.1356079606	0.0000338229	0.7247021147	0.0000177619
-64.999870	-29.999929	-64.999870	20.1362990564	0.0000232084	0.7252741438	0.0000162893
-64.999870	-29.999929	-64.999870	20.1352921556	0.0000080437	0.7307366678	0.0000131320
-64.999870	-29.999929	-64.999870	20.1395047015	0.0000106064	0.7294413711	0.0000142073
-64.999870	-29.999929	-64.999870	20.1386360489	0.0000135911	0.7326367199	0.0000156272
-64.999870	-29.999929	-64.999870	20.1374219495	0.0000246731	0.7334712914	0.0000150408
-64.999870	-29.999929	-64.999870	20.1366515933	0.0000240991	0.7338339072	0.0000172393
-64.999870	-29.999929	-64.999870	20.1346958014	0.0000148574	0.7380776284	0.0000166678
-64.999870	-29.999929	-64.999870	20.1350746745	0.0000083390	0.7351998662	0.0000165801
-64.999870	-29.999929	-64.999870	20.1365883123	0.0000166319	0.7374061649	0.0000148079
-64.999870	-29.999929	-64.999870	20.1399440761	0.0000273180	0.7356873945	0.0000175597
-64.999870	-29.999929	-64.999870	20.1362050861	0.0000177705	0.7384842613	0.0000177605
-64.999870	-29.999929	-64.999870	20.1382405725	0.0000219328	0.7362340132	0.0000148970
-64.999870	-29.999929	-64.999870	20.1370156908	0.0000125269	0.7364278798	0.0000140067
-64.999870	-29.999929	-64.999870	20.1357919953	0.0000251458	0.7379628992	0.0000183887
-64.999870	-29.999929	-64.999870	20.1395098538	0.0000208121	0.7364304193	0.0000186365
-64.999870	-29.999929	-64.999870	20.1361123583	0.0000115834	0.7372362396	0.0000154412
-64.999870	-29.999929	-64.999870	20.1411054289	0.0000127010	0.7349749021	0.0000147153
-64.999870	-29.999929	-64.999870	20.1370048149	0.0000209912	0.7393160525	0.0000159120
-64.999870	-29.999929	-64.999870	20.1360791245	0.0000300686	0.7349114295	0.0000151596
-64.999870	-29.999929	-64.999870	20.1346449838	0.0000277296	0.7371535666	0.0000184367
-64.999870	-29.999929	-64.999870	20.1371094686	0.0000152810	0.7379974981	0.0000134833
-64.999870	-29.999929	-64.999870	20.1351287458	0.0000252195	0.7364822334	0.0000149856
-64.999870	-29.999929	-64.999870	20.1352096462	0.0000262934	0.7371467208	0.0000150892
-64.999870	-29.999929	-64.999870	20.1347710641	0.0000183715	0.7355052175	0.0000154136
-64.999870	-29.999929	-64.999870	20.1367532737	0.0000241431	0.7378823291	0.0000197331
-64.999870	-29.999929	-64.999870	20.1358907367	0.0000192829	0.7342213693	0.0000126775
-64.999870	-29.999929	-64.999870	20.1360043141	0.0000109403	0.7382778209	0.0000136271
-64.999870	-29.999929	-64.999870	20.1339756340	0.0000126181	0.7358742499	0.0000174080
-64.999870	-29.999929	-64.999870	20.1361181434	0.0000281280	0.7370099763	0.0000140691
-64.999870	-29.999929	-64.999870	20.1304205879	0.0000082557	0.7364642658	0.0000152963
-64.999870	-29.999929	-64.999870	20.1348532084	0.0000341509	0.7376794228	0.0000169598
-64.999870	-29.999929	-64.999870	20.1351187573	0.0000222975	0.7361017314	0.0000165291
-64.999870	-29.999929	-64.999870	20.1349440911	0.0000202460	0.7357925687	0.0000177419
