Vertical	Streamwise	Spanwise	Thermocouples/ai1 mean	Thermocouples/ai1 variance	4492/ai2 mean	4492/ai2 variance
-64.999870	-29.999929	-64.999870	19.9951535725	0.0000065458	0.1936644510	0.0000005617
-64.999870	-29.999929	-64.999870	19.9959429128	0.0000118153	0.1912040464	0.0000001525
-64.999870	-29.999929	-64.999870	19.9947732429	0.0000194152	0.1884884150	0.0000002628
-64.999870	-29.999929	-64.999870	19.9939963564	0.0000214421	0.1875937955	0.0000002300
-64.999870	-29.999929	-64.999870	20.0026655119	0.0000566814	0.1855169856	0.0000004022
-64.999870	-29.999929	-64.999870	20.0027973291	0.0000259659	0.1831195594	0.0000005962
-64.999870	-29.999929	-64.999870	19.9946973406	0.0000253554	0.1799265630	0.0000051617
-64.999870	-29.999929	-64.999870	19.9933253697	0.0000153202	0.1605386574	0.0000198424
-64.999870	-29.999929	-64.999870	19.9956473541	0.0000480058	0.1391502284	0.0000148081
-64.999870	-29.999929	-64.999870	20.0016882285	0.0000154146	0.1213774874	0.0000107467
-64.999870	-29.999929	-64.999870	20.0003122824	0.0000298381	0.1075840147	0.0000025414
-64.999870	-29.999929	-64.999870	19.9974873233	0.0000353749	0.1065571439	0.0000005525
-64.999870	-29.999929	-64.999870	20.0082102888	0.0001715551	0.1087503260	0.0000002866
-64.999870	-29.999929	-64.999870	20.0311448098	0.0000109511	0.1093228657	0.0000005607
-64.999870	-29.999929	-64.999870	20.0217072675	0.0000094893	0.1150957853	0.0000028802
-64.999870	-29.999929	-64.999870	20.0251999925	0.0000530664	0.1290731198	0.0000145044
-64.999870	-29.999929	-64.999870	20.0440242673	0.0000357643	0.1504032186	0.0000226783
-64.999870	-29.999929	-64.999870	20.0473658047	0.0000271923	0.1784559253	0.0000386771
-64.999870	-29.999929	-64.999870	20.0332479341	0.0000177867	0.2135434447	0.0000659515
-64.999870	-29.999929	-64.999870	20.0273534679	0.0000169401	0.2601037077	0.0000994566
-64.999870	-29.999929	-64.999870	20.0099549631	0.0000455340	0.3192997766	0.0001726022
-64.999870	-29.999929	-64.999870	19.9934735706	0.0000289916	0.4016211231	0.0002521388
-64.999870	-29.999929	-64.999870	19.9865700075	0.0000347438	0.4889598666	0.0002791433
-64.999870	-29.999929	-64.999870	19.9932180815	0.0000134774	0.5576929685	0.0001027925
-64.999870	-29.999929	-64.999870	19.9897454918	0.0000338016	0.6012670001	0.0000587877
-64.999870	-29.999929	-64.999870	19.9925395314	0.0000171360	0.6411271771	0.0000576899
-64.999870	-29.999929	-64.999870	19.9900492773	0.0000442230	0.6707852939	0.0000106908
-64.999870	-29.999929	-64.999870	19.9864450780	0.0000129640	0.6894301904	0.0000157635
-64.999870	-29.999929	-64.999870	19.9889120540	0.0000186979	0.7057827253	0.0000037535
-64.999870	-29.999929	-64.999870	19.9899654171	0.0000138365	0.7104941894	0.0000010848
-64.999870	-29.999929	-64.999870	19.9821371383	0.0000338239	0.7206015759	0.0000014466
-64.999870	-29.999929	-64.999870	19.9866168193	0.0000096533	0.7227948353	0.0000014015
-64.999870	-29.999929	-64.999870	20.0023862117	0.0000216482	0.7272639683	0.0000018218
-64.999870	-29.999929	-64.999870	20.0129835777	0.0000105193	0.7274922688	0.0000003329
-64.999870	-29.999929	-64.999870	19.9938344156	0.0000602062	0.7304194421	0.0000008013
-64.999870	-29.999929	-64.999870	19.9798901930	0.0000242242	0.7303488196	0.0000003964
-64.999870	-29.999929	-64.999870	19.9750989523	0.0000128442	0.7314764063	0.0000008127
-64.999870	-29.999929	-64.999870	19.9689871205	0.0000128671	0.7354913059	0.0000008097
-64.999870	-29.999929	-64.999870	19.9808646885	0.0000089461	0.7332127557	0.0000012785
-64.999870	-29.999929	-64.999870	19.9901937460	0.0000480690	0.7350615605	0.0000002440
-64.999870	-29.999929	-64.999870	19.9949256404	0.0000379559	0.7325087575	0.0000013393
-64.999870	-29.999929	-64.999870	19.9914863600	0.0000191547	0.7354875973	0.0000018646
-64.999870	-29.999929	-64.999870	19.9903573145	0.0000070259	0.7326998632	0.0000010849
-64.999870	-29.999929	-64.999870	19.9798573388	0.0000137362	0.7355116484	0.0000011722
-64.999870	-29.999929	-64.999870	19.9746607665	0.0000462959	0.7352505711	0.0000008256
-64.999870	-29.999929	-64.999870	19.9770968506	0.0000187016	0.7352368962	0.0000006154
-64.999870	-29.999929	-64.999870	19.9745501514	0.0000231958	0.7385250057	0.0000020030
-64.999870	-29.999929	-64.999870	19.9780166038	0.0000209166	0.7331706313	0.0000014934
-64.999870	-29.999929	-64.999870	19.9768161231	0.0000306691	0.7363721481	0.0000013735
-64.999870	-29.999929	-64.999870	19.9825139075	0.0000179090	0.7336597216	0.0000009229
-64.999870	-29.999929	-64.999870	19.9783499760	0.0000320477	0.7364225158	0.0000011616
-64.999870	-29.999929	-64.999870	19.9737389009	0.0000346267	0.7340808848	0.0000009849
-64.999870	-29.999929	-64.999870	19.9818953465	0.0000246941	0.7336148917	0.0000008556
-64.999870	-29.999929	-64.999870	19.9824737058	0.0000176447	0.7362450915	0.0000004199
-64.999870	-29.999929	-64.999870	19.9773188565	0.0000110474	0.7332395433	0.0000008035
-64.999870	-29.999929	-64.999870	19.9818957922	0.0000242226	0.7358266255	0.0000003956
-64.999870	-29.999929	-64.999870	19.9793784875	0.0000358906	0.7374152058	0.0000019243
-64.999870	-29.999929	-64.999870	19.9827077154	0.0000220791	0.7503211314	0.0000224284
-64.999870	-29.999929	-64.999870	19.9853880390	0.0000316291	0.7803020479	0.0000574942
-64.999870	-29.999929	-64.999870	19.9875942666	0.0000309787	0.8262232900	0.0001438230
-64.999870	-29.999929	-64.999870	19.9894323798	0.0000301191	0.8984408140	0.0002659652
-64.999870	-29.999929	-64.999870	19.9866031485	0.0000092171	0.9977222097	0.0004796314
-64.999870	-29.999929	-64.999870	19.9911522715	0.0000309695	1.1159161932	0.0005930437
-64.999870	-29.999929	-64.999870	19.9901026134	0.0000263788	1.2655447535	0.0007780254
-64.999870	-29.999929	-64.999870	19.9885295098	0.0000402428	1.4099439714	0.0008330302
-64.999870	-29.999929	-64.999870	19.9829175756	0.0000171280	1.5619791325	0.0010098610
-64.999870	-29.999929	-64.999870	19.9738084948	0.0000222874	1.7297110925	0.0011831234
-64.999870	-29.999929	-64.999870	19.9668713053	0.0000153723	1.9107543621	0.0013334325
-64.999870	-29.999929	-64.999870	19.9671612080	0.0000165458	2.0977554088	0.0013475414
-64.999870	-29.999929	-64.999870	19.9689298398	0.0000143277	2.2889028325	0.0016627541
-64.999870	-29.999929	-64.999870	19.9710217124	0.0000228483	2.4932654486	0.0018331382
-64.999870	-29.999929	-64.999870	19.9708102826	0.0000086506	2.7197825339	0.0014138088
-64.999870	-29.999929	-64.999870	19.9707771039	0.0000236902	2.8804357812	0.0004467093
-64.999870	-29.999929	-64.999870	19.9660499683	0.0000154918	2.9297025182	0.0001302116
-64.999870	-29.999929	-64.999870	19.9646173358	0.0000193864	2.9308857686	0.0000506701
-64.999870	-29.999929	-64.999870	19.9646398559	0.0000159363	2.9269062095	0.0000334402
-64.999870	-29.999929	-64.999870	19.9610897744	0.0000246017	2.9329870031	0.0000623632
-64.999870	-29.999929	-64.999870	19.9648548333	0.0000232147	2.9479287094	0.0000557745
-64.999870	-29.999929	-64.999870	19.9553811402	0.0000324040	2.9528273815	0.0000546805
-64.999870	-29.999929	-64.999870	19.9488497323	0.0000200101	2.9515158310	0.0000654298
-64.999870	-29.999929	-64.999870	19.9544258625	0.0000229034	2.9487441760	0.0000574700
-64.999870	-29.999929	-64.999870	19.9580237295	0.0000273396	2.9485386177	0.0000369767
-64.999870	-29.999929	-64.999870	19.9566623046	0.0000137793	2.9490177520	0.0000320763
-64.999870	-29.999929	-64.999870	19.9611503523	0.0000410769	2.9518237096	0.0000311026
-64.999870	-29.999929	-64.999870	19.9637492252	0.0000088319	2.9542306018	0.0000742180
-64.999870	-29.999929	-64.999870	19.9663189710	0.0000277184	2.9493108159	0.0001032338
-64.999870	-29.999929	-64.999870	19.9701176317	0.0000396267	2.9497610414	0.0000552908
-64.999870	-29.999929	-64.999870	19.9695310442	0.0000105078	2.9494764929	0.0000382682
-64.999870	-29.999929	-64.999870	19.9714015689	0.0000253562	2.9498202120	0.0000348175
-64.999870	-29.999929	-64.999870	19.9759033842	0.0000158735	2.9485614358	0.0000527255
-64.999870	-29.999929	-64.999870	19.9700507053	0.0000089117	2.9505198651	0.0000613523
-64.999870	-29.999929	-64.999870	19.9756522299	0.0000190131	2.9472373538	0.0000419178
-64.999870	-29.999929	-64.999870	19.9715436752	0.0000184286	2.9483005132	0.0000341987
-64.999870	-29.999929	-64.999870	19.9725153802	0.0000194402	2.9520542509	0.0000453409
-64.999870	-29.999929	-64.999870	19.9681019238	0.0000222462	2.9481934974	0.0000609909
-64.999870	-29.999929	-64.999870	19.9772629280	0.0000107858	2.9469357573	0.0000601944
-64.999870	-29.999929	-64.999870	19.9755201731	0.0000167726	2.9496375989	0.0000391066
-64.999870	-29.999929	-64.999870	19.9709751711	0.0000331006	2.9444852946	0.0000612706
-64.999870	-29.999929	-64.999870	19.9806165729	0.0000296213	2.9481872578	0.0000376917
-64.999870	-29.999929	-64.999870	19.9784738035	0.0000322796	2.9478949300	0.0000373184
-64.999870	-29.999929	-64.999870	19.9727308543	0.0000144618	2.9435656080	0.0001318453
-64.999870	-29.999929	-64.999870	19.9797341510	0.0000407937	2.9486372855	0.0000439436
-64.999870	-29.999929	-64.999870	19.9837251699	0.0000258626	2.9494393176	0.0000557415
-64.999870	-29.999929	-64.999870	19.9806980913	0.0000192788	2.9488410707	0.0000582612
-64.999870	-29.999929	-64.999870	19.9822460207	0.0000215105	2.9525254328	0.0000769555
-64.999870	-29.999929	-64.999870	19.9823875166	0.0000224983	2.9497750480	0.0000600822
-64.999870	-29.999929	-64.999870	19.9871267405	0.0000228475	2.9604920333	0.0000917825
-64.999870	-29.999929	-64.999870	19.9825006767	0.0000266008	3.0099695540	0.0002222437
-64.999870	-29.999929	-64.999870	19.9858838913	0.0000269427	3.1129536231	0.0006707683
-64.999870	-29.999929	-64.999870	19.9888494129	0.0000265217	3.2689215268	0.0014214462
-64.999870	-29.999929	-64.999870	19.9877812581	0.0000093306	3.4858222774	0.0020791416
-64.999870	-29.999929	-64.999870	19.9835533877	0.0000248748	3.7361680805	0.0024650142
-64.999870	-29.999929	-64.999870	19.9862092715	0.0000409499	3.9972752398	0.0023643017
-64.999870	-29.999929	-64.999870	19.9875361309	0.0000201160	4.2501874528	0.0024424748
-64.999870	-29.999929	-64.999870	19.9859755172	0.0000248780	4.5119149735	0.0028163636
-64.999870	-29.999929	-64.999870	19.9883302408	0.0000287683	4.7891269795	0.0030193889
-64.999870	-29.999929	-64.999870	19.9837744298	0.0000140815	5.0694620868	0.0032683208
-64.999870	-29.999929	-64.999870	19.9914564661	0.0000114841	5.3662778285	0.0037162268
-64.999870	-29.999929	-64.999870	19.9883243604	0.0000225739	5.6732358427	0.0035205385
-64.999870	-29.999929	-64.999870	19.9887143066	0.0000277205	5.9765296935	0.0037902007
-64.999870	-29.999929	-64.999870	19.9920303437	0.0000220246	6.2959719737	0.0042076586
-64.999870	-29.999929	-64.999870	19.9924233960	0.0000264122	6.6079206807	0.0026792436
-64.999870	-29.999929	-64.999870	19.9893260964	0.0000242094	6.7978878896	0.0006147905
-64.999870	-29.999929	-64.999870	19.9929493978	0.0000267231	6.8288193558	0.0001635332
-64.999870	-29.999929	-64.999870	19.9952641513	0.0000154601	6.7769152375	0.0003743714
