Vertical	Streamwise	Spanwise	Thermocouples/ai1 mean	Thermocouples/ai1 variance	4492/ai2 mean	4492/ai2 variance
-64.999870	-29.999929	-64.999870	20.2453142819	0.0000156963	0.2058329105	0.0000008513
-64.999870	-29.999929	-64.999870	20.2447378246	0.0000186415	0.2039279836	0.0000009277
-64.999870	-29.999929	-64.999870	20.2462075755	0.0000252496	0.2013815228	0.0000003653
-64.999870	-29.999929	-64.999870	20.2429961674	0.0000088453	0.1997389377	0.0000003495
-64.999870	-29.999929	-64.999870	20.2425978924	0.0000218810	0.1971208428	0.0000004498
-64.999870	-29.999929	-64.999870	20.2443610662	0.0000165142	0.1952559695	0.0000004161
-64.999870	-29.999929	-64.999870	20.2453445478	0.0000231444	0.1808921124	0.0000237363
-64.999870	-29.999929	-64.999870	20.2447826269	0.0000247924	0.1565553202	0.0000192539
-64.999870	-29.999929	-64.999870	20.2422396201	0.0000158344	0.1360139182	0.0000138996
-64.999870	-29.999929	-64.999870	20.2448004854	0.0000190744	0.1197397779	0.0000080010
-64.999870	-29.999929	-64.999870	20.2441456421	0.0000058961	0.1142888256	0.0000003134
-64.999870	-29.999929	-64.999870	20.2456992295	0.0000099877	0.1175490015	0.0000004971
-64.999870	-29.999929	-64.999870	20.2438937851	0.0000215049	0.1173071478	0.0000009146
-64.999870	-29.999929	-64.999870	20.2452968026	0.0000150208	0.1189859958	0.0000025068
-64.999870	-29.999929	-64.999870	20.2451878387	0.0000089206	0.1304441611	0.0000063508
-64.999870	-29.999929	-64.999870	20.2422762570	0.0000167176	0.1476176809	0.0000209707
-64.999870	-29.999929	-64.999870	20.2419282997	0.0000109074	0.1737926675	0.0000320539
-64.999870	-29.999929	-64.999870	20.2453858500	0.0000104809	0.2073009727	0.0000512459
-64.999870	-29.999929	-64.999870	20.2424427980	0.0000159617	0.2499650996	0.0000878705
-64.999870	-29.999929	-64.999870	20.2438693771	0.0000117329	0.3049241519	0.0001351185
-64.999870	-29.999929	-64.999870	20.2415896394	0.0000220182	0.3726075136	0.0002150975
-64.999870	-29.999929	-64.999870	20.2406049598	0.0000223663	0.4542644193	0.0002910700
-64.999870	-29.999929	-64.999870	20.2422343522	0.0000113259	0.5377115424	0.0001727026
-64.999870	-29.999929	-64.999870	20.2401538817	0.0000248301	0.5900557590	0.0000587161
-64.999870	-29.999929	-64.999870	20.2407414345	0.0000088869	0.6284773618	0.0000571216
-64.999870	-29.999929	-64.999870	20.2417621158	0.0000156412	0.6639923957	0.0000260541
-64.999870	-29.999929	-64.999870	20.2370614202	0.0000208323	0.6820331965	0.0000230225
-64.999870	-29.999929	-64.999870	20.2366319694	0.0000144880	0.7034629832	0.0000285800
-64.999870	-29.999929	-64.999870	20.2348960785	0.0000151790	0.7115705642	0.0000193940
-64.999870	-29.999929	-64.999870	20.2361609136	0.0000213020	0.7199237557	0.0000289838
-64.999870	-29.999929	-64.999870	20.2343264516	0.0000085003	0.7273638072	0.0000169794
-64.999870	-29.999929	-64.999870	20.2341113000	0.0000127075	0.7265465753	0.0000208550
-64.999870	-29.999929	-64.999870	20.2348865464	0.0000106270	0.7321732171	0.0000178530
-64.999870	-29.999929	-64.999870	20.2361383424	0.0000247398	0.7330444418	0.0000176340
-64.999870	-29.999929	-64.999870	20.2343840324	0.0000158455	0.7342905978	0.0000197204
-64.999870	-29.999929	-64.999870	20.2380036707	0.0000211334	0.7352536693	0.0000213314
-64.999870	-29.999929	-64.999870	20.2377154509	0.0000249744	0.7363246788	0.0000225587
-64.999870	-29.999929	-64.999870	20.2373169022	0.0000208174	0.7386438994	0.0000215715
-64.999870	-29.999929	-64.999870	20.2383132442	0.0000128307	0.7380165241	0.0000190090
-64.999870	-29.999929	-64.999870	20.2371062515	0.0000300740	0.7388186548	0.0000239113
-64.999870	-29.999929	-64.999870	20.2348097770	0.0000217319	0.7376704625	0.0000247096
-64.999870	-29.999929	-64.999870	20.2359372495	0.0000046372	0.7384232354	0.0000201944
-64.999870	-29.999929	-64.999870	20.2352830921	0.0000078606	0.7365829003	0.0000222151
-64.999870	-29.999929	-64.999870	20.2372461375	0.0000147225	0.7396942066	0.0000264863
-64.999870	-29.999929	-64.999870	20.2378847014	0.0000193974	0.7375129217	0.0000184552
-64.999870	-29.999929	-64.999870	20.2386596771	0.0000132764	0.7383233519	0.0000248303
-64.999870	-29.999929	-64.999870	20.2381492925	0.0000098523	0.7414375557	0.0000205532
-64.999870	-29.999929	-64.999870	20.2378042596	0.0000223961	0.7367149580	0.0000189028
-64.999870	-29.999929	-64.999870	20.2383844001	0.0000224597	0.7424565437	0.0000176199
-64.999870	-29.999929	-64.999870	20.2360418502	0.0000080025	0.7383664124	0.0000236282
-64.999870	-29.999929	-64.999870	20.2392710246	0.0000092336	0.7390135171	0.0000265622
-64.999870	-29.999929	-64.999870	20.2367881554	0.0000310055	0.7410165752	0.0000175311
-64.999870	-29.999929	-64.999870	20.2360478448	0.0000250952	0.7387726554	0.0000189050
-64.999870	-29.999929	-64.999870	20.2372287336	0.0000203732	0.7415152295	0.0000253513
-64.999870	-29.999929	-64.999870	20.2346862673	0.0000142686	0.7390664957	0.0000230527
-64.999870	-29.999929	-64.999870	20.2369799413	0.0000177509	0.7409243854	0.0000186296
-64.999870	-29.999929	-64.999870	20.2347300274	0.0000109445	0.7453031527	0.0000218719
-64.999870	-29.999929	-64.999870	20.2356876990	0.0000140362	0.7569831320	0.0000290022
-64.999870	-29.999929	-64.999870	20.2361108949	0.0000131500	0.7877629367	0.0000948547
-64.999870	-29.999929	-64.999870	20.2358886092	0.0000210644	0.8415623890	0.0001739955
-64.999870	-29.999929	-64.999870	20.2326357860	0.0000160228	0.9168750833	0.0003017793
-64.999870	-29.999929	-64.999870	20.2312551924	0.0000202435	1.0272230676	0.0005592645
-64.999870	-29.999929	-64.999870	20.2321614288	0.0000169811	1.1491680677	0.0005861468
-64.999870	-29.999929	-64.999870	20.2350126647	0.0000047309	1.2813585455	0.0008009097
-64.999870	-29.999929	-64.999870	20.2340756581	0.0000162472	1.4254590305	0.0009136643
-64.999870	-29.999929	-64.999870	20.2312924550	0.0000328525	1.5820192022	0.0009042420
-64.999870	-29.999929	-64.999870	20.2290360363	0.0000250847	1.7487081732	0.0011569797
-64.999870	-29.999929	-64.999870	20.2290786690	0.0000250647	1.9231039370	0.0013957861
-64.999870	-29.999929	-64.999870	20.2269130034	0.0000160311	2.1060024699	0.0011450763
-64.999870	-29.999929	-64.999870	20.2278070302	0.0000225705	2.2983041384	0.0011908547
-64.999870	-29.999929	-64.999870	20.2305467881	0.0000151113	2.5203686380	0.0014816836
-64.999870	-29.999929	-64.999870	20.2304390570	0.0000104983	2.7170524577	0.0012071805
-64.999870	-29.999929	-64.999870	20.2296694167	0.0000097427	2.8572578500	0.0003712269
-64.999870	-29.999929	-64.999870	20.2295837463	0.0000154044	2.9006707472	0.0000574799
-64.999870	-29.999929	-64.999870	20.2286281747	0.0000231242	2.8906465944	0.0000367837
-64.999870	-29.999929	-64.999870	20.2261791022	0.0000218418	2.8899778783	0.0000198377
-64.999870	-29.999929	-64.999870	20.2299612247	0.0000128854	2.9008144700	0.0000365432
-64.999870	-29.999929	-64.999870	20.2305092355	0.0000320497	2.9109301153	0.0000341622
-64.999870	-29.999929	-64.999870	20.2292079136	0.0000116667	2.9129708858	0.0000622006
-64.999870	-29.999929	-64.999870	20.2318729724	0.0000225276	2.9120073793	0.0000413927
-64.999870	-29.999929	-64.999870	20.2287066912	0.0000224096	2.9057125900	0.0000320422
-64.999870	-29.999929	-64.999870	20.2276535035	0.0000117987	2.9047034530	0.0000186875
-64.999870	-29.999929	-64.999870	20.2309760726	0.0000147547	2.9067646934	0.0000666239
-64.999870	-29.999929	-64.999870	20.2309910410	0.0000227516	2.9097113466	0.0000568224
-64.999870	-29.999929	-64.999870	20.2302110697	0.0000154812	2.9078349680	0.0000262289
