Vertical	Streamwise	Spanwise	Thermocouples/ai1 mean	Thermocouples/ai1 variance	4492/ai2 mean	4492/ai2 variance
-64.999870	-29.999929	-64.999870	20.2112320795	0.0000187662	0.1396730291	0.0000002947
-64.999870	-29.999929	-64.999870	20.2089932373	0.0000095109	0.1392994412	0.0000002675
-64.999870	-29.999929	-64.999870	20.2115159044	0.0000460977	0.1365696154	0.0000002571
-64.999870	-29.999929	-64.999870	20.2089536410	0.0000291321	0.1341105292	0.0000002838
-64.999870	-29.999929	-64.999870	20.2114285024	0.0000203780	0.1343334565	0.0000001543
-64.999870	-29.999929	-64.999870	20.2107267198	0.0000307192	0.1325417271	0.0000000770
-64.999870	-29.999929	-64.999870	20.2124771702	0.0000088609	0.1310554806	0.0000001128
-64.999870	-29.999929	-64.999870	20.2133135609	0.0000290661	0.1307411237	0.0000006232
-64.999870	-29.999929	-64.999870	20.2113987647	0.0000416744	0.1300008367	0.0000006999
-64.999870	-29.999929	-64.999870	20.2106062123	0.0000164564	0.1361156689	0.0000045038
-64.999870	-29.999929	-64.999870	20.2106550632	0.0000216957	0.1516633725	0.0000130821
-64.999870	-29.999929	-64.999870	20.2114531276	0.0000216608	0.1764220290	0.0000300871
-64.999870	-29.999929	-64.999870	20.2095934679	0.0000186016	0.2128254697	0.0000512445
-64.999870	-29.999929	-64.999870	20.2102502664	0.0000105327	0.2540934363	0.0000792486
-64.999870	-29.999929	-64.999870	20.2089103512	0.0000175495	0.3056509367	0.0001291445
-64.999870	-29.999929	-64.999870	20.2077592597	0.0000265113	0.3728465763	0.0001987120
-64.999870	-29.999929	-64.999870	20.2083150432	0.0000138359	0.4565917791	0.0002720447
-64.999870	-29.999929	-64.999870	20.2063789919	0.0000117461	0.5381665896	0.0001686286
-64.999870	-29.999929	-64.999870	20.2049781403	0.0000147862	0.5895315370	0.0000648883
-64.999870	-29.999929	-64.999870	20.2058420866	0.0000102440	0.6280229486	0.0000503556
-64.999870	-29.999929	-64.999870	20.2056137087	0.0000127645	0.6655186064	0.0000230940
-64.999870	-29.999929	-64.999870	20.2070243575	0.0000173813	0.6829459251	0.0000113653
-64.999870	-29.999929	-64.999870	20.2046576782	0.0000267442	0.7009190926	0.0000080841
-64.999870	-29.999929	-64.999870	20.2021018174	0.0000089644	0.7093035325	0.0000015209
-64.999870	-29.999929	-64.999870	20.2032169882	0.0000145297	0.7182538580	0.0000053683
-64.999870	-29.999929	-64.999870	20.2025154542	0.0000192000	0.7226572680	0.0000009120
-64.999870	-29.999929	-64.999870	20.2008277349	0.0000180349	0.7260326658	0.0000005332
-64.999870	-29.999929	-64.999870	20.2007472720	0.0000166578	0.7306638661	0.0000016187
-64.999870	-29.999929	-64.999870	20.2010116695	0.0000167132	0.7293637996	0.0000014465
-64.999870	-29.999929	-64.999870	20.1999769872	0.0000162170	0.7341585985	0.0000011705
-64.999870	-29.999929	-64.999870	20.2034569279	0.0000083229	0.7321376396	0.0000003817
-64.999870	-29.999929	-64.999870	20.2037926380	0.0000163692	0.7355368861	0.0000017574
-64.999870	-29.999929	-64.999870	20.2028215064	0.0000165956	0.7352198948	0.0000018353
-64.999870	-29.999929	-64.999870	20.1995090566	0.0000201678	0.7347049991	0.0000002315
-64.999870	-29.999929	-64.999870	20.2009784632	0.0000296710	0.7369061415	0.0000008096
-64.999870	-29.999929	-64.999870	20.2037351070	0.0000392857	0.7343162874	0.0000005062
-64.999870	-29.999929	-64.999870	20.1995943112	0.0000143697	0.7375124443	0.0000010526
-64.999870	-29.999929	-64.999870	20.2015614022	0.0000065327	0.7342739740	0.0000006244
-64.999870	-29.999929	-64.999870	20.1999355030	0.0000099849	0.7373054590	0.0000012880
-64.999870	-29.999929	-64.999870	20.2031390507	0.0000149361	0.7345406562	0.0000017394
-64.999870	-29.999929	-64.999870	20.2024462781	0.0000261536	0.7358986205	0.0000013467
-64.999870	-29.999929	-64.999870	20.2026080337	0.0000103383	0.7369972394	0.0000016284
-64.999870	-29.999929	-64.999870	20.1988524460	0.0000128897	0.7339103652	0.0000004557
-64.999870	-29.999929	-64.999870	20.2022192589	0.0000238661	0.7384471865	0.0000003312
-64.999870	-29.999929	-64.999870	20.1986944999	0.0000068948	0.7348603688	0.0000003655
-64.999870	-29.999929	-64.999870	20.2023696426	0.0000099180	0.7375128479	0.0000015807
-64.999870	-29.999929	-64.999870	20.2016877982	0.0000082556	0.7344547336	0.0000012362
-64.999870	-29.999929	-64.999870	20.2006311948	0.0000198303	0.7371280961	0.0000009787
-64.999870	-29.999929	-64.999870	20.2025705628	0.0000195684	0.7358966721	0.0000019691
-64.999870	-29.999929	-64.999870	20.2011514054	0.0000100527	0.7352646663	0.0000011264
-64.999870	-29.999929	-64.999870	20.2022588436	0.0000190804	0.7370912868	0.0000010596
-64.999870	-29.999929	-64.999870	20.1997152449	0.0000200118	0.7356904305	0.0000009894
-64.999870	-29.999929	-64.999870	20.2001057110	0.0000175048	0.7377413847	0.0000012871
-64.999870	-29.999929	-64.999870	20.1984261894	0.0000183924	0.7355131132	0.0000008765
-64.999870	-29.999929	-64.999870	20.1990575298	0.0000163613	0.7375932214	0.0000005491
-64.999870	-29.999929	-64.999870	20.1998885727	0.0000151255	0.7365513273	0.0000009938
-64.999870	-29.999929	-64.999870	20.1984859806	0.0000117689	0.7365063987	0.0000016946
-64.999870	-29.999929	-64.999870	20.1989647987	0.0000209391	0.7415302868	0.0000011520
-64.999870	-29.999929	-64.999870	20.1976439880	0.0000080604	0.7507048075	0.0000086205
-64.999870	-29.999929	-64.999870	20.1994013113	0.0000321064	0.7746104144	0.0000428497
-64.999870	-29.999929	-64.999870	20.1995764224	0.0000581450	0.8153670277	0.0001163275
-64.999870	-29.999929	-64.999870	20.1992488563	0.0000261298	0.8832907087	0.0002540380
-64.999870	-29.999929	-64.999870	20.1993003168	0.0000099458	0.9770290624	0.0004288947
-64.999870	-29.999929	-64.999870	20.2003442052	0.0000146152	1.0936584601	0.0005074974
-64.999870	-29.999929	-64.999870	20.1967041768	0.0000257498	1.2345930713	0.0007110462
-64.999870	-29.999929	-64.999870	20.1976648086	0.0000244381	1.3867604179	0.0007335594
-64.999870	-29.999929	-64.999870	20.1940432021	0.0000264430	1.5369862661	0.0009024809
-64.999870	-29.999929	-64.999870	20.1943891539	0.0000172851	1.6975410457	0.0010925191
-64.999870	-29.999929	-64.999870	20.1946939500	0.0000187203	1.8865549413	0.0013360990
-64.999870	-29.999929	-64.999870	20.1928544245	0.0000172601	2.0750748677	0.0014059344
-64.999870	-29.999929	-64.999870	20.1940521744	0.0000187639	2.2643277642	0.0014566768
-64.999870	-29.999929	-64.999870	20.1936579764	0.0000084597	2.4648643997	0.0016285270
-64.999870	-29.999929	-64.999870	20.1963223330	0.0000300902	2.6685069932	0.0014133674
-64.999870	-29.999929	-64.999870	20.1977104324	0.0000137823	2.8216630187	0.0007278220
-64.999870	-29.999929	-64.999870	20.1944565752	0.0000147882	2.8848144378	0.0001085561
-64.999870	-29.999929	-64.999870	20.1943934129	0.0000169549	2.8715573068	0.0000065058
-64.999870	-29.999929	-64.999870	20.1943081664	0.0000114377	2.8746791522	0.0000382099
-64.999870	-29.999929	-64.999870	20.1922751339	0.0000070038	2.8834521701	0.0000640219
-64.999870	-29.999929	-64.999870	20.1936142391	0.0000075754	2.8956797742	0.0000896089
-64.999870	-29.999929	-64.999870	20.1952413378	0.0000283960	2.8991262924	0.0000149387
-64.999870	-29.999929	-64.999870	20.1928408040	0.0000110154	2.8995334276	0.0000109936
-64.999870	-29.999929	-64.999870	20.1942251871	0.0000132121	2.8959599817	0.0000104734
-64.999870	-29.999929	-64.999870	20.1926120487	0.0000214827	2.8940103229	0.0000159581
-64.999870	-29.999929	-64.999870	20.1958803285	0.0000083545	2.8925113098	0.0000215531
-64.999870	-29.999929	-64.999870	20.1963508873	0.0000175214	2.8919701868	0.0000138909
-64.999870	-29.999929	-64.999870	20.1951475546	0.0000399145	2.8928386276	0.0000121138
-64.999870	-29.999929	-64.999870	20.1963612054	0.0000267308	2.8942196948	0.0000102611
-64.999870	-29.999929	-64.999870	20.1991053942	0.0000084974	2.8933835877	0.0000185643
-64.999870	-29.999929	-64.999870	20.1990274108	0.0000095134	2.8939030531	0.0000105803
-64.999870	-29.999929	-64.999870	20.2015815993	0.0000075377	2.8934466672	0.0000167943
-64.999870	-29.999929	-64.999870	20.2013940208	0.0000169767	2.8959612732	0.0000205547
-64.999870	-29.999929	-64.999870	20.2040272506	0.0000188663	2.8944254229	0.0000208939
-64.999870	-29.999929	-64.999870	20.2042413493	0.0000270392	2.8934104369	0.0000129268
-64.999870	-29.999929	-64.999870	20.2046353352	0.0000319950	2.8944045397	0.0000183237
-64.999870	-29.999929	-64.999870	20.2018721287	0.0000285172	2.8926157047	0.0000127311
-64.999870	-29.999929	-64.999870	20.2054900352	0.0000209808	2.8947497658	0.0000191501
-64.999870	-29.999929	-64.999870	20.2050017536	0.0000191849	2.8931173885	0.0000132303
-64.999870	-29.999929	-64.999870	20.2053713222	0.0000236959	2.8958057235	0.0000184647
-64.999870	-29.999929	-64.999870	20.2069789674	0.0000098060	2.8955606573	0.0000123883
-64.999870	-29.999929	-64.999870	20.2059522508	0.0000272847	2.8956998699	0.0000131848
-64.999870	-29.999929	-64.999870	20.2114322676	0.0000328619	2.8955021025	0.0000217764
-64.999870	-29.999929	-64.999870	20.2104369716	0.0000238493	2.8967309013	0.0000185226
-64.999870	-29.999929	-64.999870	20.2106001765	0.0000248951	2.8942248153	0.0000165685
-64.999870	-29.999929	-64.999870	20.2098613762	0.0000273911	2.8967107221	0.0000138920
-64.999870	-29.999929	-64.999870	20.2090850717	0.0000148353	2.8988324937	0.0000203365
-64.999870	-29.999929	-64.999870	20.2114897913	0.0000182738	2.8968445781	0.0000127362
-64.999870	-29.999929	-64.999870	20.2114495513	0.0000284718	2.8976628939	0.0000156329
-64.999870	-29.999929	-64.999870	20.2123013451	0.0000127046	2.9121017799	0.0000723547
-64.999870	-29.999929	-64.999870	20.2156486446	0.0000137316	2.9685079335	0.0002869811
-64.999870	-29.999929	-64.999870	20.2158730984	0.0000148159	3.0736157933	0.0006788699
-64.999870	-29.999929	-64.999870	20.2191270538	0.0000190874	3.2348091086	0.0013187696
-64.999870	-29.999929	-64.999870	20.2185330401	0.0000127091	3.4451317434	0.0019031423
-64.999870	-29.999929	-64.999870	20.2185071066	0.0000173436	3.6860772560	0.0025254336
-64.999870	-29.999929	-64.999870	20.2176005667	0.0000174361	3.9315931713	0.0022136109
-64.999870	-29.999929	-64.999870	20.2206264440	0.0000333559	4.1693542492	0.0020805799
-64.999870	-29.999929	-64.999870	20.2176685965	0.0000374161	4.4422804994	0.0026843632
-64.999870	-29.999929	-64.999870	20.2212219071	0.0000198589	4.7425475028	0.0030135935
-64.999870	-29.999929	-64.999870	20.2232767388	0.0000115034	5.0292114855	0.0034487367
-64.999870	-29.999929	-64.999870	20.2246650036	0.0000088965	5.3258292671	0.0030934430
-64.999870	-29.999929	-64.999870	20.2253139584	0.0000141041	5.6166889024	0.0033966247
-64.999870	-29.999929	-64.999870	20.2250354509	0.0000153790	5.9139059309	0.0031845743
-64.999870	-29.999929	-64.999870	20.2263638653	0.0000242768	6.2183348901	0.0035378533
-64.999870	-29.999929	-64.999870	20.2304310777	0.0000205778	6.4942244923	0.0016090619
-64.999870	-29.999929	-64.999870	20.2304889067	0.0000192603	6.6167089678	0.0000659200
-64.999870	-29.999929	-64.999870	20.2294590501	0.0000162331	6.5978704524	0.0001229411
-64.999870	-29.999929	-64.999870	20.2356328696	0.0000432278	6.5272621824	0.0000990762
-64.999870	-29.999929	-64.999870	20.2363604648	0.0000209567	6.4951721663	0.0000214460
-64.999870	-29.999929	-64.999870	20.2387409798	0.0000246171	6.5140136831	0.0000918397
-64.999870	-29.999929	-64.999870	20.2436086846	0.0000067249	6.5418393158	0.0000426767
-64.999870	-29.999929	-64.999870	20.2470567170	0.0000184814	6.5465779898	0.0000213210
-64.999870	-29.999929	-64.999870	20.2462576057	0.0000163483	6.5417140082	0.0000116084
-64.999870	-29.999929	-64.999870	20.2495099332	0.0000033945	6.5365777813	0.0000157175
-64.999870	-29.999929	-64.999870	20.2516691654	0.0000196793	6.5276881101	0.0000218410
-64.999870	-29.999929	-64.999870	20.2561341653	0.0000254614	6.5282302486	0.0000186227
-64.999870	-29.999929	-64.999870	20.2621359053	0.0000328939	6.5341492705	0.0000074586
-64.999870	-29.999929	-64.999870	20.2629597665	0.0000173013	6.5385433066	0.0000087322
-64.999870	-29.999929	-64.999870	20.2657847479	0.0000135710	6.5328599303	0.0000132416
-64.999870	-29.999929	-64.999870	20.2704896616	0.0000292410	6.5387696913	0.0000135585
-64.999870	-29.999929	-64.999870	20.2702190878	0.0000277573	6.5365846322	0.0000120226
-64.999870	-29.999929	-64.999870	20.2733391879	0.0000153431	6.5340690683	0.0000119321
-64.999870	-29.999929	-64.999870	20.2720935395	0.0000124192	6.5436027973	0.0000173451
-64.999870	-29.999929	-64.999870	20.2762809854	0.0000193479	6.5461303964	0.0000114990
-64.999870	-29.999929	-64.999870	20.2766676598	0.0000259476	6.5451733254	0.0000206242
-64.999870	-29.999929	-64.999870	20.2768654656	0.0000120776	6.5439319332	0.0000259034
-64.999870	-29.999929	-64.999870	20.2803655502	0.0000191043	6.5381153885	0.0000221393
-64.999870	-29.999929	-64.999870	20.2798664296	0.0000155411	6.5375028799	0.0000142360
-64.999870	-29.999929	-64.999870	20.2837457595	0.0000110341	6.5327997104	0.0000127652
-64.999870	-29.999929	-64.999870	20.2848074640	0.0000189419	6.5371827228	0.0000215412
-64.999870	-29.999929	-64.999870	20.2861941983	0.0000081155	6.5368907767	0.0000078797
-64.999870	-29.999929	-64.999870	20.2908030068	0.0000251204	6.5416377156	0.0000198993
-64.999870	-29.999929	-64.999870	20.2909384127	0.0000171332	6.5376200748	0.0000117874
-64.999870	-29.999929	-64.999870	20.2912425433	0.0000078955	6.5392068175	0.0000047310
-64.999870	-29.999929	-64.999870	20.2928571218	0.0000176269	6.5324038663	0.0000173280
-64.999870	-29.999929	-64.999870	20.2960081074	0.0000097113	6.5399889766	0.0000141186
-64.999870	-29.999929	-64.999870	20.2987276575	0.0000111273	6.5428562060	0.0000154870
-64.999870	-29.999929	-64.999870	20.2980660856	0.0000192982	6.5314228670	0.0000159177
-64.999870	-29.999929	-64.999870	20.3012001860	0.0000117781	6.5194026872	0.0000379194
-64.999870	-29.999929	-64.999870	20.3043262657	0.0000180397	6.4604495601	0.0003915817
-64.999870	-29.999929	-64.999870	20.3032098765	0.0000158898	6.3068752387	0.0011822799
-64.999870	-29.999929	-64.999870	20.3021845593	0.0000083433	6.0723730729	0.0025709197
-64.999870	-29.999929	-64.999870	20.3059211316	0.0000247512	5.7875272175	0.0030041147
-64.999870	-29.999929	-64.999870	20.3033848520	0.0000120406	5.5103559579	0.0024490530
-64.999870	-29.999929	-64.999870	20.3093156908	0.0000130973	5.2435875220	0.0029004989
-64.999870	-29.999929	-64.999870	20.3081759363	0.0000216146	4.9582382504	0.0027168251
-64.999870	-29.999929	-64.999870	20.3093983033	0.0000265150	4.6926949203	0.0026114556
-64.999870	-29.999929	-64.999870	20.3104692067	0.0000160334	4.4488727836	0.0022740934
-64.999870	-29.999929	-64.999870	20.3116785811	0.0000193052	4.1847736262	0.0020427993
-64.999870	-29.999929	-64.999870	20.3134226671	0.0000064895	3.9548912094	0.0019818695
-64.999870	-29.999929	-64.999870	20.3131685727	0.0000180924	3.7363019805	0.0018063583
-64.999870	-29.999929	-64.999870	20.3082841047	0.0000113608	3.5267237383	0.0016156422
-64.999870	-29.999929	-64.999870	20.3113414213	0.0000332760	3.3239679645	0.0013497097
-64.999870	-29.999929	-64.999870	20.3115610233	0.0000095073	3.1385389735	0.0012770007
-64.999870	-29.999929	-64.999870	20.3096889889	0.0000253297	2.9555978505	0.0012310689
-64.999870	-29.999929	-64.999870	20.3092036123	0.0000184452	2.7615657593	0.0010931346
-64.999870	-29.999929	-64.999870	20.3102252474	0.0000387796	2.5963743534	0.0010077277
-64.999870	-29.999929	-64.999870	20.3094332304	0.0000188765	2.4419305153	0.0009710757
-64.999870	-29.999929	-64.999870	20.3097925080	0.0000099379	2.2946126556	0.0004362433
-64.999870	-29.999929	-64.999870	20.3083164692	0.0000107883	2.1929259952	0.0003037327
-64.999870	-29.999929	-64.999870	20.3096050930	0.0000179687	2.1115321264	0.0002272559
-64.999870	-29.999929	-64.999870	20.3085607986	0.0000247312	2.0444802714	0.0001435249
-64.999870	-29.999929	-64.999870	20.3087462290	0.0000168784	1.9870196832	0.0000997683
-64.999870	-29.999929	-64.999870	20.3067592668	0.0000177139	1.9326379402	0.0001051523
-64.999870	-29.999929	-64.999870	20.3062153415	0.0000028767	1.8820671709	0.0000871766
-64.999870	-29.999929	-64.999870	20.3037637004	0.0000245732	1.8326001450	0.0000568251
-64.999870	-29.999929	-64.999870	20.3038144504	0.0000308898	1.7882664981	0.0000742479
-64.999870	-29.999929	-64.999870	20.3022300684	0.0000227777	1.7457902220	0.0000696986
-64.999870	-29.999929	-64.999870	20.3015186111	0.0000213235	1.7024529408	0.0000773740
-64.999870	-29.999929	-64.999870	20.3022115060	0.0000286516	1.6610759944	0.0000754816
-64.999870	-29.999929	-64.999870	20.3043482973	0.0000066039	1.6223842187	0.0000448828
-64.999870	-29.999929	-64.999870	20.3023590029	0.0000232770	1.5847467967	0.0000855580
-64.999870	-29.999929	-64.999870	20.3012952144	0.0000147115	1.5483421208	0.0000441509
-64.999870	-29.999929	-64.999870	20.2992115577	0.0000279282	1.5124681578	0.0000530595
-64.999870	-29.999929	-64.999870	20.3009231811	0.0000130123	1.4781758345	0.0000450495
-64.999870	-29.999929	-64.999870	20.3002142912	0.0000153230	1.4438500284	0.0000307876
-64.999870	-29.999929	-64.999870	20.2986063531	0.0000251832	1.4122732669	0.0000372982
