Vertical	Streamwise	Spanwise	Thermocouples/ai1 mean	Thermocouples/ai1 variance	4492/ai2 mean	4492/ai2 variance
-64.999870	-29.999929	-64.999870	20.0854292368	0.0000257118	0.4504134216	0.0000016631
-64.999870	-29.999929	-64.999870	20.0850607322	0.0000151518	0.4431129317	0.0000018140
-64.999870	-29.999929	-64.999870	20.0802281886	0.0000195898	0.4370536023	0.0000007978
-64.999870	-29.999929	-64.999870	20.0797046193	0.0000166215	0.4300107774	0.0000033566
-64.999870	-29.999929	-64.999870	20.0816117585	0.0000118972	0.4242166465	0.0000008747
-64.999870	-29.999929	-64.999870	20.0790129011	0.0000196097	0.4175465044	0.0000017851
-64.999870	-29.999929	-64.999870	20.0815575033	0.0000190941	0.4124203584	0.0000010193
-64.999870	-29.999929	-64.999870	20.0804203620	0.0000175202	0.4066898582	0.0000024776
-64.999870	-29.999929	-64.999870	20.0756679532	0.0000143453	0.4033527122	0.0000013343
-64.999870	-29.999929	-64.999870	20.0750685471	0.0000183504	0.4102968900	0.0000140988
-64.999870	-29.999929	-64.999870	20.0738930705	0.0000124334	0.4417157794	0.0000658311
-64.999870	-29.999929	-64.999870	20.0749890815	0.0000276344	0.4956502136	0.0001470968
-64.999870	-29.999929	-64.999870	20.0747037223	0.0000189690	0.5652077718	0.0001902513
-64.999870	-29.999929	-64.999870	20.0759075688	0.0000387702	0.6216711897	0.0000537916
-64.999870	-29.999929	-64.999870	20.0874493993	0.0000319428	0.6474264525	0.0000211954
-64.999870	-29.999929	-64.999870	20.0844878891	0.0000237360	0.6729656941	0.0000289416
-64.999870	-29.999929	-64.999870	20.0875414667	0.0000354869	0.6945312844	0.0000046509
-64.999870	-29.999929	-64.999870	20.0866191382	0.0000384590	0.7052864118	0.0000071982
-64.999870	-29.999929	-64.999870	20.0922550770	0.0000212769	0.7168894902	0.0000015765
-64.999870	-29.999929	-64.999870	20.0904295421	0.0000250796	0.7205777850	0.0000032614
-64.999870	-29.999929	-64.999870	20.0865537821	0.0000133478	0.7287052907	0.0000030868
-64.999870	-29.999929	-64.999870	20.0797890582	0.0000163646	0.7291962855	0.0000007752
-64.999870	-29.999929	-64.999870	20.0805144875	0.0000174011	0.7340817015	0.0000015547
-64.999870	-29.999929	-64.999870	20.0900041587	0.0000115433	0.7345384387	0.0000017485
-64.999870	-29.999929	-64.999870	20.0945667234	0.0000045465	0.7350993659	0.0000021118
-64.999870	-29.999929	-64.999870	20.0941277258	0.0000236250	0.7371668117	0.0000008357
-64.999870	-29.999929	-64.999870	20.0920385604	0.0000173168	0.7343621654	0.0000008748
-64.999870	-29.999929	-64.999870	20.0822104175	0.0000342223	0.7384577908	0.0000011413
-64.999870	-29.999929	-64.999870	20.0792417656	0.0000146700	0.7360475555	0.0000006546
-64.999870	-29.999929	-64.999870	20.0798194468	0.0000187708	0.7372855525	0.0000008834
-64.999870	-29.999929	-64.999870	20.0815916791	0.0000165070	0.7375576414	0.0000005015
-64.999870	-29.999929	-64.999870	20.0834200978	0.0000216233	0.7366005332	0.0000007997
-64.999870	-29.999929	-64.999870	20.0865357234	0.0000212990	0.7388005654	0.0000012368
-64.999870	-29.999929	-64.999870	20.0858442538	0.0000117087	0.7353436635	0.0000026201
-64.999870	-29.999929	-64.999870	20.0785810563	0.0000099073	0.7391537745	0.0000006895
-64.999870	-29.999929	-64.999870	20.0773779749	0.0000205433	0.7354554510	0.0000012487
-64.999870	-29.999929	-64.999870	20.0788521337	0.0000143937	0.7385062273	0.0000025524
-64.999870	-29.999929	-64.999870	20.0759650019	0.0000262703	0.7365397354	0.0000008078
-64.999870	-29.999929	-64.999870	20.0791758278	0.0000301172	0.7381714513	0.0000013079
-64.999870	-29.999929	-64.999870	20.0784105169	0.0000367664	0.7385109657	0.0000010313
-64.999870	-29.999929	-64.999870	20.0761989676	0.0000251699	0.7372231410	0.0000004157
-64.999870	-29.999929	-64.999870	20.0782951767	0.0000236552	0.7391387763	0.0000016468
-64.999870	-29.999929	-64.999870	20.0744527733	0.0000060646	0.7360287888	0.0000004276
-64.999870	-29.999929	-64.999870	20.0763119853	0.0000099886	0.7401510997	0.0000011288
-64.999870	-29.999929	-64.999870	20.0810026316	0.0000122165	0.7369679665	0.0000010666
-64.999870	-29.999929	-64.999870	20.0756512012	0.0000383694	0.7392456193	0.0000024802
-64.999870	-29.999929	-64.999870	20.0765495021	0.0000159932	0.7384426476	0.0000009116
-64.999870	-29.999929	-64.999870	20.0690266032	0.0000220653	0.7375021400	0.0000007663
-64.999870	-29.999929	-64.999870	20.0750555901	0.0000143203	0.7383866712	0.0000010388
-64.999870	-29.999929	-64.999870	20.0752918434	0.0000253866	0.7363693072	0.0000006531
-64.999870	-29.999929	-64.999870	20.0782437834	0.0000171384	0.7389793483	0.0000009960
-64.999870	-29.999929	-64.999870	20.0742552194	0.0000274500	0.7367703935	0.0000007858
-64.999870	-29.999929	-64.999870	20.0752009717	0.0000210119	0.7370771794	0.0000025728
-64.999870	-29.999929	-64.999870	20.0771543769	0.0000126725	0.7369813583	0.0000016699
-64.999870	-29.999929	-64.999870	20.0798514296	0.0000200666	0.7373361854	0.0000018017
-64.999870	-29.999929	-64.999870	20.0796132453	0.0000083521	0.7371337880	0.0000019777
-64.999870	-29.999929	-64.999870	20.0767832044	0.0000171345	0.7363690515	0.0000004459
-64.999870	-29.999929	-64.999870	20.0787845257	0.0000296105	0.7411032907	0.0000014843
-64.999870	-29.999929	-64.999870	20.0785912205	0.0000278127	0.7533619386	0.0000088670
-64.999870	-29.999929	-64.999870	20.0733532455	0.0000219284	0.7744422833	0.0000340942
-64.999870	-29.999929	-64.999870	20.0755004925	0.0000282503	0.8117090598	0.0001011852
-64.999870	-29.999929	-64.999870	20.0786064726	0.0000218289	0.8764109992	0.0002368887
-64.999870	-29.999929	-64.999870	20.0716969698	0.0000231131	0.9708941815	0.0004952279
-64.999870	-29.999929	-64.999870	20.0750813838	0.0000090600	1.0887233262	0.0005622933
-64.999870	-29.999929	-64.999870	20.0779736803	0.0000227915	1.2214803596	0.0007152520
-64.999870	-29.999929	-64.999870	20.0747596073	0.0000104894	1.3611826256	0.0008255641
-64.999870	-29.999929	-64.999870	20.0705487835	0.0000127863	1.5118233459	0.0008541621
-64.999870	-29.999929	-64.999870	20.0629307287	0.0000127952	1.6726262216	0.0011118205
-64.999870	-29.999929	-64.999870	20.0561958180	0.0000083096	1.8461953153	0.0012332999
