9.1378,0.81563
9.3578,0.80383
9.7614,0.79057
10.044,0.7823
10.333,0.77775
8.5351,0.82763
11.308,0.75048
12.718,0.70409
11.859,0.71472
11.138,0.74311
10.455,0.77086
10.416,0.7731
11.765,0.73883
11.424,0.74231
11.669,0.73741
11.89,0.73362
11.817,0.73325
11.739,0.73478
12.067,0.72738
11.852,0.73228
10.494,0.76345
10.473,0.75962
11.196,0.74265
8.5741,0.82399
10.317,0.77071
10.996,0.75229
11.356,0.74047
10.409,0.76472
11.528,0.73531
10.087,0.77386
10.334,0.7668
10.771,0.75529
10.775,0.75487
11.258,0.74584
10.726,0.7609
11.703,0.7331
10.409,0.76956
10.155,0.77401
11.706,0.73729
10.131,0.7863
10.456,0.77775
10.153,0.78427
10.834,0.76592
11.218,0.7556
12.281,0.72452
11.976,0.7336
11.616,0.74395
11.519,0.74728
11.431,0.74998
12.195,0.73084
7.7865,0.86665
11.743,0.74208
11.686,0.74533
12.397,0.72632
12.778,0.71614
12.107,0.73463
12.761,0.71725
11.903,0.74186
11.733,0.73985
12.597,0.72553
8.5148,0.84353
11.968,0.74305
12.044,0.74147
10.662,0.77394
12.225,0.73746
12.223,0.73624
10.96,0.76997
12.499,0.72886
12.381,0.73387
12.667,0.72861
12.066,0.74474
13.324,0.7112
11.089,0.77099
10.941,0.77644
12.526,0.73501
9.2384,0.82653
14.26,0.70698
11.594,0.76116
11.774,0.75663
11.899,0.75272
11.76,0.75379
11.589,0.75655
12.03,0.74654
12.276,0.74225
14.902,0.68002
14.301,0.69191
13.177,0.72091
13.041,0.72278
12.857,0.72614
12.534,0.72362
13.112,0.72034
13.841,0.69262
12.97,0.72558
12.179,0.74378
12.74,0.73334
13.309,0.71569
14.283,0.69062
12.115,0.74068
11.14,0.76394
11.014,0.77451
15.594,0.64358
15.786,0.62963
11.881,0.75565
13.85,0.70797
12.263,0.74329
12.028,0.75124
12.032,0.75232
12.455,0.73632
13.253,0.71487
13.224,0.72009
13.577,0.71232
12.845,0.73073
12.825,0.72319
13.475,0.716
12.73,0.72752
14.506,0.69156
12.023,0.74276
12.805,0.7302
12.171,0.73984
13.77,0.71027
15.112,0.68046
15.116,0.67988
13.054,0.72124
14.679,0.68995
15.887,0.6637
11.032,0.76901
13.575,0.71223
12.7,0.72457
13.653,0.70938
16.217,0.65902
16.429,0.65362
14.05,0.70247
14.099,0.69621
11.817,0.74918
11.058,0.7694
12.599,0.72931
11.269,0.76207
12.533,0.73205
11.736,0.75079
11.172,0.77035
12.395,0.73568
12.474,0.7358
10.999,0.77385
12.708,0.72575
15.011,0.67111
15.23,0.67804
15.369,0.67247
11.846,0.74717
15.153,0.67649
13.772,0.71062
14.755,0.68664
15.242,0.67981
13.767,0.71139
11.208,0.75905
12.082,0.74383
14.718,0.69175
12.841,0.7235
14.604,0.69123
13.969,0.70608
13.895,0.70814
14.51,0.69443
13.603,0.71685
14.713,0.69103
13.773,0.71012
12.92,0.73275
14.304,0.69826
15.017,0.67816
12.097,0.75424
14.24,0.6956
13.731,0.70203
14.32,0.69712
13.947,0.70754
12.643,0.73468
12.749,0.73434
12.691,0.73452
11.598,0.7651
14.196,0.69883
13.209,0.72412
13,0.73014
12.114,0.7496
14.652,0.69092
10.704,0.78337
13.093,0.7255
11.643,0.75927
12.878,0.72852
16.217,0.66235
15.295,0.67985
14.412,0.70143
15.085,0.68837
14.24,0.70472
14.226,0.70146
14.303,0.69786
13.695,0.68978
15.357,0.67621
14.297,0.70346
13.916,0.70809
13.377,0.72293
14.491,0.69411
13.664,0.71595
13.983,0.70818
13.917,0.71039
13.422,0.72137
13.786,0.71383
13.566,0.71796
11.872,0.75159
12.446,0.7365
13.292,0.72096
13.586,0.71331
12.975,0.73059
14.084,0.70356
12.856,0.73035
11.992,0.75276
11.713,0.76024
12.267,0.74585
11.722,0.76236
11.661,0.7616
13.32,0.70626
12.253,0.73842
11.145,0.76951
11.562,0.75752
11.12,0.77607
12.533,0.73859
12.579,0.73588
