1,74.029,133.42,11.976,4.9908,14.858,1018.4,138.59,12.117,53.808,0
2,73.487,128.8,11.794,4.802,15.349,65.31,152.05,11.937,54.153,976.39
3,73.428,128.31,11.836,4.8658,15.402,65.328,148.63,11.968,54.153,976.09
4,73.665,130.28,11.746,4.7687,15.188,64.971,151,11.914,54.095,977.28
5,73.797,131.41,11.906,4.9244,15.068,64.052,136.94,12.062,53.931,977.94
6,73.354,127.71,12.436,5.2671,15.469,63.483,149.49,12.485,53.786,975.71
7,73.37,127.84,11.908,4.9103,15.454,65.128,147.12,12.053,54.109,975.8
8,74.026,133.39,12.173,5.0939,14.861,62.274,130.82,12.355,53.648,979.06
9,73.583,129.6,12.207,5.1008,15.262,63.584,150.45,12.314,53.826,976.87
10,73.824,131.64,12.189,5.0849,15.043,62.625,152.74,12.401,53.682,978.07
11,73.791,131.36,12.223,5.1256,15.073,62.758,153.53,12.389,53.701,977.91
12,73.72,130.75,12.036,4.9809,15.137,63.553,151.75,12.235,53.834,977.56
13,74.028,133.41,12.077,5.0201,14.859,62.452,130.02,12.309,53.678,979.07
14,74.055,133.65,11.934,4.921,14.834,62.728,131.08,12.223,53.727,979.21
15,74.016,133.3,12.076,5.0129,14.87,62.436,130.75,12.321,53.674,979.02
16,73.947,132.7,11.926,4.9102,14.932,63.206,129.85,12.176,53.795,978.68
17,73.862,131.96,12.061,4.9926,15.009,63.322,129.59,12.202,53.807,978.26
18,73.937,132.61,12.002,4.9404,14.941,63.207,129.77,12.182,53.795,978.63
19,73.951,132.74,12.002,4.9439,14.928,63.164,130.28,12.183,53.789,978.7
20,73.94,132.63,11.991,4.9331,14.939,63.243,129.79,12.172,53.801,978.64
21,73.997,133.13,12.045,4.9952,14.887,62.984,130.22,12.198,53.763,978.92
22,73.921,132.48,12.371,5.2117,14.956,61.966,130.4,12.501,53.585,978.55
23,73.934,132.59,12.032,4.9664,14.944,63.168,129.74,12.194,53.787,978.62
24,73.958,132.8,12.058,4.9965,14.922,63.039,129.92,12.21,53.768,978.74
25,73.404,128.12,12.194,5.1114,15.424,63.534,126.14,12.441,53.8,975.97
26,73.457,128.55,12.133,5.0491,15.376,63.768,126.93,12.347,53.849,976.23
27,73.993,133.1,12.061,4.9828,14.891,62.368,129.74,12.353,53.66,978.9
28,73.862,131.96,11.896,4.8719,15.01,63.384,152.4,12.187,53.817,978.26
29,73.81,131.51,12.092,5.012,15.056,62.739,131.18,12.382,53.7,978
30,74.062,133.7,11.955,4.9294,14.829,62.535,129.88,12.266,53.695,979.24
31,74.034,133.46,12.084,5.0098,14.853,61.917,130.04,12.437,53.592,979.11
32,73.944,132.67,12.128,5.0466,14.936,62.163,129.34,12.437,53.62,978.66
33,73.77,131.18,12.106,5.0281,15.092,62.708,128.05,12.415,53.69,977.81
34,73.784,131.3,11.956,4.9345,15.08,63.503,154.67,12.207,53.831,977.88
35,73.93,132.55,12.118,5.0456,14.948,62.43,130.49,12.38,53.662,978.6
36,73.925,132.51,11.919,4.8922,14.952,63.032,130.07,12.233,53.763,978.57
37,73.247,126.85,11.533,4.5901,15.565,66.367,151.33,11.809,54.37,975.17
38,73.909,132.37,12.242,5.099,14.967,62.019,129.48,12.496,53.592,978.49
39,74.011,133.26,11.901,4.8748,14.874,62.893,129.51,12.211,53.749,978.99
40,73.903,132.32,11.583,4.6451,14.972,64.277,137.42,11.939,53.981,978.47
41,73.565,129.45,11.907,4.8707,15.278,64.302,156.59,12.144,53.959,976.78
42,74.005,133.21,11.584,4.6421,14.88,63.991,128.73,11.945,53.939,978.97
43,73.961,132.82,12.036,4.9571,14.92,62.602,129.92,12.316,53.695,978.75
44,74.04,133.52,11.6,4.6651,14.848,63.799,129.39,11.97,53.908,979.14
45,73.851,131.87,12.061,4.972,15.019,62.849,129.08,12.327,53.724,978.21
46,73.995,133.12,11.605,4.6535,14.889,63.87,129.05,11.981,53.916,978.92
47,73.741,130.92,11.98,4.927,15.119,63.275,128.26,12.292,53.786,977.66
48,73.482,128.75,11.935,4.8784,15.354,64.429,135.07,12.163,53.977,976.36
49,73.795,131.39,11.595,4.6392,15.07,64.861,135.3,11.862,54.082,977.93
50,73.715,130.71,11.641,4.6641,15.142,64.871,133.88,11.909,54.079,977.53
51,73.603,129.76,12.262,5.0766,15.244,63.005,134.29,12.449,53.724,976.97
52,73.764,131.13,12.272,5.0835,15.098,62.627,130.42,12.44,53.676,977.78
53,73.743,130.94,12.273,5.0733,15.117,62.61,130.66,12.458,53.67,977.67
54,73.722,130.76,12.142,4.9601,15.136,62.875,129.69,12.405,53.714,977.57
55,73.716,130.71,12.131,4.9565,15.142,63.077,129.65,12.358,53.748,977.53
56,73.343,127.62,12.257,5.0645,15.479,63.838,132.53,12.401,53.852,975.65
57,73.342,127.61,12.039,4.9059,15.48,64.445,132.09,12.245,53.97,975.65
58,73.443,128.43,12.102,4.946,15.389,63.745,132.95,12.362,53.843,976.16
59,73.566,129.45,12.542,5.2122,15.277,62.171,130.08,12.686,53.574,976.78
60,73.292,127.21,12.134,4.9437,15.524,64.388,132.09,12.29,53.955,975.4
61,73.592,129.67,12.497,5.186,15.254,62.162,131.08,12.671,53.576,976.91
62,73.514,129.02,12.522,5.2039,15.325,62.353,130.47,12.674,53.599,976.52
63,73.566,129.45,12.52,5.1941,15.277,62.16,136.83,12.689,53.573,976.78
64,73.549,129.31,12.392,5.0914,15.293,62.436,130.74,12.629,53.618,976.7
65,73.509,128.98,12.564,5.2062,15.329,62.09,131.63,12.744,53.554,976.5
66,73.472,128.67,12.572,5.2019,15.363,62.249,130.55,12.728,53.576,976.31
67,73.443,128.44,12.583,5.195,15.388,62.069,130.33,12.793,53.542,976.16
68,73.349,127.67,12.591,5.1663,15.473,62.185,129.61,12.825,53.551,975.69
69,73.384,127.95,12.463,5.0818,15.442,62.535,130.26,12.711,53.616,975.87
70,73.315,127.4,12.304,4.9454,15.504,63.202,129.33,12.583,53.73,975.51
71,73.212,126.57,12.652,5.1638,15.597,62.296,129.36,12.885,53.554,974.99
72,73.285,127.15,12.713,5.2399,15.531,61.965,130.3,12.925,53.505,975.36
73,73.294,127.23,12.166,4.8267,15.523,63.595,128.78,12.494,53.802,975.41
74,73.395,128.04,12.432,5.052,15.432,62.305,130.35,12.764,53.577,975.92
75,73.371,127.85,12.057,4.7661,15.453,63.581,129.36,12.449,53.806,975.8
76,73.27,127.03,12.432,5.017,15.544,62.85,129.77,12.703,53.661,975.28
77,73.224,126.66,12.774,5.2546,15.586,61.868,130.63,12.99,53.48,975.05
78,73.12,125.83,13.143,5.4963,15.68,60.873,130.69,13.323,53.296,974.51
79,73.091,125.61,12.787,5.2225,15.706,62.284,129.98,12.967,53.538,974.36
80,73.14,125.99,12.512,5.0316,15.662,62.909,129.55,12.771,53.658,974.62
81,73.118,125.82,12.516,5.0364,15.682,63.249,129.74,12.695,53.72,974.5
82,72.909,124.19,13.37,5.6043,15.87,60.871,130.66,13.465,53.266,973.42
83,73.095,125.64,12.528,5.0373,15.702,63.071,129.58,12.756,53.684,974.38
84,72.942,124.44,12.907,5.2619,15.84,62.287,130,13.063,53.522,973.59
85,72.991,124.82,13.049,5.3832,15.796,61.564,130.82,13.225,53.397,973.84
86,72.965,124.62,12.726,5.1337,15.819,62.645,129.77,12.952,53.591,973.71
87,72.797,123.33,13.022,5.2975,15.971,62.276,129.3,13.159,53.504,972.83
88,72.918,124.26,12.751,5.1332,15.862,62.774,129.78,12.948,53.611,973.46
89,72.74,122.89,12.887,5.1641,16.023,62.492,130.7,13.137,53.539,972.53
90,72.8,123.35,13.007,5.2862,15.968,62.369,130.06,13.132,53.522,972.85
91,72.711,122.68,13.175,5.3781,16.049,61.847,130.21,13.331,53.414,972.38
92,72.651,122.22,13.294,5.4546,16.102,61.881,129.76,13.36,53.414,972.06
93,72.55,121.47,13.429,5.51,16.193,61.313,130.95,13.583,53.296,971.52
94,72.67,122.37,13.145,5.3359,16.085,61.924,130.26,13.336,53.424,972.16
95,72.548,121.46,13.327,5.4316,16.195,61.777,130.49,13.456,53.382,971.51
96,72.516,121.22,13.367,5.4445,16.224,61.498,130.67,13.553,53.326,971.34
97,72.505,121.14,13.4,5.4684,16.234,61.573,131.31,13.54,53.339,971.28
98,72.465,120.84,13.282,5.3654,16.27,61.922,130.95,13.469,53.4,971.07
99,72.41,120.45,13.448,5.4674,16.319,61.488,130.99,13.625,53.311,970.78
100,72.433,120.61,13.363,5.4126,16.298,61.729,131.84,13.543,53.36,970.9
101,72.409,120.44,13.332,5.3766,16.32,61.782,130.93,13.544,53.367,970.77
102,72.342,119.95,13.555,5.5262,16.38,61.412,131.96,13.69,53.289,970.41
103,72.332,119.88,13.371,5.3819,16.389,61.915,131.41,13.556,53.384,970.36
104,72.356,120.05,13.435,5.4371,16.368,61.703,130.91,13.6,53.346,970.48
105,72.285,119.54,13.456,5.4285,16.431,61.771,131.09,13.626,53.35,970.1
106,72.235,119.18,13.479,5.4317,16.476,61.978,130.69,13.6,53.385,969.83
107,72.203,118.95,13.716,5.6004,16.504,61.303,131.32,13.811,53.251,969.66
108,72.255,119.33,13.417,5.3842,16.458,61.861,131.22,13.62,53.365,969.94
109,72.109,118.29,13.727,5.5662,16.589,61.384,130.26,13.849,53.255,969.15
110,72.056,117.91,13.754,5.5656,16.636,61.323,130.6,13.9,53.237,968.86
111,71.878,116.67,13.987,5.7124,16.796,61.161,129.71,14.062,53.184,967.87
112,71.923,116.98,13.883,5.6332,16.756,61.266,130.36,14.003,53.21,968.12
113,71.924,116.99,13.94,5.6644,16.755,61.243,130.73,14.008,53.205,968.13
114,71.855,116.51,14.126,5.7773,16.817,60.78,131.06,14.187,53.107,967.75
115,71.673,115.27,13.89,5.6019,16.98,61.709,129.84,14.032,53.271,966.73
116,71.863,116.57,14.078,5.7436,16.81,60.92,131.78,14.141,53.135,967.79
117,71.81,116.21,13.786,5.4925,16.857,61.649,131.18,13.963,53.274,967.5
118,71.819,116.27,13.994,5.6519,16.849,60.963,131.8,14.157,53.138,967.55
119,71.621,114.92,14.024,5.645,17.027,61.487,140.69,14.13,53.22,966.44
120,71.647,115.1,13.995,5.5893,17.003,61.54,131.07,14.098,53.233,966.59
121,71.172,111.98,13.87,5.5399,17.428,62.58,126.12,14.079,53.419,963.9
122,70.948,110.57,14.058,5.6488,17.627,62.375,125.64,14.275,53.355,962.61
123,71.263,112.57,14.193,5.7158,17.346,61.697,128.32,14.291,53.227,964.42
124,70.971,110.71,14.499,5.8887,17.607,61.301,127.12,14.592,53.111,962.74
125,71.211,112.24,14.266,5.7753,17.392,61.497,128.36,14.383,53.178,964.12
126,71.461,113.86,14.455,5.8737,17.17,60.427,131.48,14.547,52.986,965.54
127,71.099,111.52,14.478,5.8642,17.493,61.084,129.05,14.579,53.077,963.48
128,71.196,112.14,14.329,5.7537,17.406,61.301,136.21,14.452,53.134,964.04
129,71.444,113.75,14.185,5.6559,17.185,61.308,131.05,14.294,53.163,965.45
130,71.176,112.01,14.562,5.9087,17.424,60.768,139.64,14.626,53.019,963.92
131,71.036,111.12,14.263,5.7084,17.549,61.858,137.9,14.381,53.242,963.11
132,70.933,110.48,14.592,5.9086,17.64,60.974,128.94,14.716,53.035,962.52
133,70.79,109.59,15.283,6.4063,17.767,59.682,130.13,15.208,52.744,961.69
134,71.337,113.05,14.456,5.8272,17.28,60.887,132.47,14.488,53.063,964.84
135,71.104,111.55,14.336,5.734,17.488,61.422,129.62,14.472,53.151,963.51
136,71.248,112.47,14.463,5.7935,17.359,60.914,131.82,14.536,53.058,964.33
137,70.89,110.21,14.511,5.822,17.679,61.32,129.15,14.636,53.107,962.27
138,70.874,110.1,14.536,5.8354,17.693,61.123,128.79,14.707,53.061,962.17
139,70.885,110.18,14.381,5.722,17.683,61.512,129.04,14.579,53.15,962.24
140,70.946,110.55,14.877,6.0438,17.629,60.134,131.68,14.967,52.859,962.59
141,70.887,110.19,14.384,5.6946,17.681,61.463,128.43,14.593,53.139,962.25
142,71.019,111.01,14.434,5.7378,17.564,61.201,129.76,14.593,53.094,963.02
143,70.864,110.05,14.777,5.9891,17.701,60.616,129.91,14.87,52.95,962.12
144,70.941,110.52,15.059,6.1631,17.634,59.821,131.45,15.067,52.794,962.56
145,70.81,109.71,14.825,6.0269,17.75,60.429,130.92,14.962,52.903,961.8
146,70.982,110.78,14.806,5.9912,17.597,60.364,130.83,14.874,52.911,962.8
147,71.001,110.9,14.939,6.0913,17.58,60.227,132.69,14.904,52.885,962.91
148,70.708,109.08,15.327,6.3484,17.841,59.557,130.29,15.3,52.707,961.2
149,70.853,109.98,14.791,5.9542,17.712,60.624,129.83,14.875,52.95,962.05
150,71.026,111.06,14.784,5.9738,17.557,60.526,131.08,14.795,52.95,963.06
151,70.947,110.56,14.821,5.9943,17.627,60.416,130.57,14.879,52.917,962.6
152,70.79,109.58,14.829,5.9991,17.768,60.865,129.62,14.839,52.995,961.68
153,70.649,108.72,15.457,6.4022,17.893,59.368,130.96,15.398,52.66,960.86
154,70.991,110.84,14.824,5.991,17.588,60.521,131.17,14.819,52.945,962.86
155,70.653,108.75,15.476,6.4225,17.89,59.423,131.95,15.378,52.671,960.88
156,70.744,109.3,15.528,6.4794,17.809,59.063,131.43,15.431,52.613,961.41
157,70.657,108.77,15.607,6.5376,17.886,58.83,131.61,15.561,52.553,960.91
158,70.638,108.66,15.587,6.5104,17.903,58.902,131.78,15.551,52.564,960.79
159,70.89,110.21,14.633,5.8405,17.679,60.852,130.32,14.781,53.004,962.27
160,70.795,109.62,15.14,6.1835,17.763,59.79,131.44,15.171,52.767,961.72
161,70.883,110.16,15.26,6.2711,17.685,59.531,132.18,15.194,52.727,962.23
162,70.98,110.77,14.649,5.8223,17.599,60.742,131.32,14.758,52.99,962.79
163,70.968,110.69,14.643,5.8097,17.609,60.771,131.22,14.757,52.995,962.72
164,70.607,108.47,15.331,6.2801,17.931,59.642,130.87,15.339,52.71,960.61
165,70.691,108.98,14.668,5.8107,17.856,61.303,129.39,14.763,53.084,961.11
166,70.777,109.51,14.697,5.8272,17.779,61.095,129.75,14.775,53.045,961.61
167,70.879,110.14,14.697,5.8206,17.688,60.931,130.86,14.763,53.02,962.21
168,70.811,109.72,14.713,5.828,17.749,60.964,130.69,14.795,53.019,961.81
169,70.792,109.6,14.985,6.0506,17.766,60.406,134.06,14.981,52.896,961.7
170,70.887,110.18,14.936,6.0127,17.682,60.408,131.47,14.92,52.908,962.25
171,70.825,109.8,14.926,5.9767,17.737,60.391,131.04,14.965,52.897,961.89
172,70.808,109.7,15.078,6.0916,17.751,60.074,131.41,15.074,52.828,961.79
173,70.8,109.65,14.891,5.9381,17.759,60.661,131.4,14.896,52.952,961.74
174,70.782,109.54,14.939,5.9683,17.775,60.432,131.05,14.979,52.9,961.64
175,70.58,108.31,15.602,6.4194,17.954,59.102,132.6,15.526,52.595,960.45
176,70.775,109.5,14.961,5.982,17.781,60.384,132.01,14.998,52.889,961.6
177,70.455,107.56,15.635,6.4554,18.066,59.173,131.04,15.586,52.591,959.71
178,70.645,108.7,15.162,6.1002,17.897,59.981,132.59,15.208,52.787,960.83
