Vertical	Streamwise	Spanwise	Thermocouples/ai1 mean	Thermocouples/ai1 variance	4492/ai2 mean	4492/ai2 variance
-64.999870	-29.999929	-64.999870	20.6703998529	0.0000233342	0.2730709944	0.0000006521
-64.999870	-29.999929	-64.999870	20.6689623529	0.0000186615	0.2715390066	0.0000009445
-64.999870	-29.999929	-64.999870	20.6694729630	0.0000130591	0.2671780938	0.0000007796
-64.999870	-29.999929	-64.999870	20.6730213885	0.0000374384	0.2638847045	0.0000003082
-64.999870	-29.999929	-64.999870	20.6698275033	0.0000236983	0.2605509508	0.0000006777
-64.999870	-29.999929	-64.999870	20.6706692962	0.0000290208	0.2577037248	0.0000004578
-64.999870	-29.999929	-64.999870	20.6686661851	0.0000288636	0.2542376849	0.0000001113
-64.999870	-29.999929	-64.999870	20.6689955986	0.0000140338	0.2602371533	0.0000082202
-64.999870	-29.999929	-64.999870	20.6682633786	0.0000140799	0.2828102752	0.0000336058
-64.999870	-29.999929	-64.999870	20.6671155221	0.0000249557	0.3194069516	0.0000696552
-64.999870	-29.999929	-64.999870	20.6690475910	0.0000085726	0.3681704295	0.0001109278
-64.999870	-29.999929	-64.999870	20.6674448810	0.0000217980	0.4255958608	0.0001385077
-64.999870	-29.999929	-64.999870	20.6664174482	0.0000170585	0.5012514019	0.0002037849
-64.999870	-29.999929	-64.999870	20.6683406536	0.0000169706	0.5726309876	0.0001372500
-64.999870	-29.999929	-64.999870	20.6654530251	0.0000098440	0.6163579188	0.0000422847
-64.999870	-29.999929	-64.999870	20.6674250168	0.0000141748	0.6478960414	0.0000411543
-64.999870	-29.999929	-64.999870	20.6662186739	0.0000252742	0.6775696947	0.0000194949
-64.999870	-29.999929	-64.999870	20.6670883646	0.0000137969	0.6956230301	0.0000127446
-64.999870	-29.999929	-64.999870	20.6679210828	0.0000104128	0.7108354269	0.0000055157
-64.999870	-29.999929	-64.999870	20.6652046217	0.0000124975	0.7171490683	0.0000006339
-64.999870	-29.999929	-64.999870	20.6609418016	0.0000171829	0.7241002956	0.0000032488
-64.999870	-29.999929	-64.999870	20.6606631576	0.0000245640	0.7290993807	0.0000023764
-64.999870	-29.999929	-64.999870	20.6656308484	0.0000188648	0.7299548757	0.0000015496
-64.999870	-29.999929	-64.999870	20.6701245185	0.0000277434	0.7348311661	0.0000005755
-64.999870	-29.999929	-64.999870	20.6699461861	0.0000260533	0.7323286836	0.0000005879
-64.999870	-29.999929	-64.999870	20.6694386924	0.0000231363	0.7367457743	0.0000007425
-64.999870	-29.999929	-64.999870	20.6699172802	0.0000214835	0.7357077155	0.0000014695
-64.999870	-29.999929	-64.999870	20.6632893342	0.0000190921	0.7376014096	0.0000025853
-64.999870	-29.999929	-64.999870	20.6660729663	0.0000164237	0.7383288957	0.0000013329
-64.999870	-29.999929	-64.999870	20.6646218853	0.0000175880	0.7373557791	0.0000008482
