12.562,0.65351
10.592,0.68202
11.663,0.67324
13.268,0.63763
14.031,0.61929
12.999,0.64404
13.014,0.64315
13.252,0.63688
13.972,0.62284
13.624,0.629
14.026,0.62145
13.75,0.62824
12.881,0.64668
12.899,0.64597
12.879,0.64772
12.678,0.64949
13.331,0.6376
13.011,0.64115
13.016,0.64085
13.154,0.6363
13.78,0.62213
13.773,0.62508
13.976,0.62013
14.077,0.61981
13.982,0.61811
13.594,0.62705
14.082,0.61574
14.074,0.61628
13.307,0.63516
13.723,0.62567
14.169,0.61649
13.965,0.62078
13.63,0.62765
13.62,0.62853
13.462,0.6328
13.776,0.62459
14.373,0.61326
13.991,0.62125
14.758,0.60505
13.818,0.62568
14.178,0.61783
13.853,0.62575
14.087,0.62068
14.332,0.61566
14.53,0.60944
13.824,0.62533
14.205,0.61634
13.845,0.62281
15.455,0.59369
14.495,0.61267
14.611,0.60534
16.286,0.57358
14.953,0.60082
14.223,0.61223
14.56,0.60388
14.602,0.604
14.621,0.60253
14.685,0.59956
14.748,0.59829
14.138,0.61173
13.669,0.62668
13.542,0.62817
12.878,0.64347
13.569,0.62632
14.279,0.61064
13.762,0.62302
13.611,0.62143
12.89,0.64099
12.876,0.64145
13.104,0.63175
13.275,0.62954
13.081,0.63446
13.988,0.61241
14.399,0.60183
14.71,0.59413
13.869,0.61079
13.121,0.62798
14.337,0.60367
14.021,0.60922
14.528,0.59865
13.001,0.62821
13.426,0.61728
12.961,0.62951
12.582,0.63657
12.426,0.64052
13.235,0.62136
12.157,0.64209
12.812,0.62451
13.429,0.61475
12.385,0.63627
11.944,0.63863
12.21,0.63739
12.288,0.63453
12.304,0.63279
13.117,0.61387
12.6,0.62606
13.321,0.61258
12.661,0.62686
13.243,0.6119
12.69,0.62252
12.601,0.62312
12.901,0.61721
11.731,0.643
12.545,0.62394
12.423,0.62639
11.826,0.63804
12.002,0.63535
12.435,0.62415
11.653,0.64181
11.569,0.64257
12.076,0.63166
11.789,0.6361
11.57,0.64145
11.77,0.63337
11.227,0.64624
11.396,0.64305
11.47,0.64156
11.737,0.63301
11.401,0.63978
11.22,0.64286
11.022,0.64903
10.843,0.64907
10.879,0.65153
10.604,0.6574
10.786,0.65194
11.059,0.64563
10.721,0.65267
10.843,0.64893
11.542,0.63479
10.961,0.64725
11.196,0.63992
10.431,0.65898
10.062,0.66053
9.3298,0.67603
9.8869,0.66671
10.384,0.64951
10.065,0.65732
9.6703,0.66959
9.4232,0.67154
9.0111,0.68254
9.0364,0.68293
9.1944,0.67806
9.8353,0.66455
10.802,0.64637
11.313,0.6336
11.1,0.63528
10.896,0.64077
10.861,0.64278
11.265,0.63302
10.822,0.64594
10.723,0.64406
9.1773,0.67993
11.442,0.63034
11.25,0.63274
11.774,0.62382
11.079,0.63941
11.181,0.637
11.63,0.62561
11.731,0.62177
11.965,0.61706
12.01,0.61498
12.251,0.61337
11.213,0.63502
11.842,0.62072
11.702,0.62113
11.537,0.62525
11.345,0.62983
11.478,0.62705
11.008,0.6388
11.516,0.62842
11.804,0.62004
11.076,0.63673
11.094,0.63363
11.644,0.62251
11.261,0.62962
12.065,0.61368
11.733,0.62131
11.591,0.6228
11.551,0.62535
11.906,0.61674
10.147,0.65946
10.135,0.65962
10.525,0.64864
11.026,0.63631
10.65,0.64565
10.207,0.65779
10.032,0.66115
11.018,0.64042
10.183,0.65681
9.8686,0.66548
10.5,0.64927
9.8578,0.66433
11.972,0.61295
11.322,0.62579
11.782,0.61699
11.819,0.61611
10.9,0.63558
10.875,0.63403
10.783,0.63648
10.67,0.64094
11.083,0.62785
11.846,0.61328
11.433,0.62416
11.131,0.63196
10.03,0.65825
9.4508,0.67384
10.396,0.64942
10.714,0.64049
10.817,0.63625
9.56,0.67053
10.043,0.6574
10.214,0.65277
9.6365,0.66766
10.507,0.6446
9.818,0.65965
9.509,0.67054
11.304,0.62493
11.587,0.61762
10.642,0.64139
11.081,0.63024
11.109,0.626
10.658,0.63795
12.657,0.59997
10.649,0.63689
12.241,0.60929
12.391,0.60712
9.7554,0.66353
11.219,0.62335
11.45,0.62287
11.369,0.62403
11.417,0.62387
11.556,0.61991
11.271,0.62743
11.198,0.62728
11.89,0.61103
10.856,0.63487
11.944,0.60985
10.297,0.6506
11.057,0.63057
10.462,0.64297
9.6864,0.66508
10.443,0.64511
10.738,0.63669
9.7246,0.66436
9.6879,0.6649
11.397,0.62182
9.4882,0.67086
9.4608,0.67268
9.448,0.67307
10.58,0.64047
11.059,0.63094
10.708,0.63912
11.051,0.63166
10.657,0.63896
10.492,0.64462
10.738,0.63664
9.9453,0.65772
9.9122,0.65833
9.5407,0.66884
9.4385,0.67191
9.7883,0.6614
9.5452,0.66851
10.166,0.65041
9.7133,0.66277
9.0249,0.67209
8.3517,0.69298
9.7957,0.65762
9.7769,0.65761
8.3004,0.69505
8.3867,0.69161
9.8573,0.6579
10.686,0.63463
9.2057,0.67693
9.9024,0.65477
9.7204,0.65939
13.055,0.58913
12.19,0.60206
10.742,0.6326
12.308,0.60012
11.891,0.60898
11.917,0.60956
11.401,0.62181
12.181,0.60305
11.413,0.62229
11.024,0.62979
11.043,0.63246
9.9042,0.65813
11.698,0.61666
12.655,0.59696
11.015,0.62692
12.424,0.60156
12.779,0.59333
12.392,0.60191
12.394,0.60406
11.942,0.61352
12.218,0.60787
12.504,0.60074
12.222,0.60622
12.152,0.60809
12.521,0.60037
8.4179,0.6969
8.5334,0.6939
9.364,0.66717
10.579,0.64291
9.7507,0.66356
8.8091,0.68421
10.279,0.65009
10.371,0.64185
10.71,0.63891
11.131,0.62999
10.175,0.6522
9.2806,0.67352
9.0766,0.67174
8.2478,0.69513
10.018,0.65405
8.7555,0.68867
9.7856,0.65958
8.7435,0.68967
8.8542,0.68545
9.0138,0.68053
8.9071,0.68427
11.89,0.61389
9.9213,0.65491
9.9276,0.65425
10.263,0.64586
9.8843,0.65485
10.246,0.64541
8.5979,0.69179
8.7106,0.68827
12.768,0.59488
9.2769,0.67067
10.104,0.6477
9.7918,0.65611
9.3129,0.6679
10.464,0.63763
9.0764,0.67492
9.5901,0.66333
10.218,0.64493
10.283,0.64834
9.739,0.65995
10.136,0.64843
10.024,0.65022
10.013,0.65074
9.7882,0.65803
9.6676,0.66017
9.45,0.66736
9.4338,0.6675
9.2918,0.67223
11.267,0.62266
11.002,0.63017
9.33,0.66941
8.8194,0.68242
8.9195,0.68128
8.5695,0.69127
9.0039,0.67819
9.0714,0.67677
8.8289,0.68361
8.5898,0.6919
9.097,0.67577
8.932,0.68083
11.061,0.63107
11.323,0.62442
11.355,0.62253
11.032,0.63103
10.729,0.63853
10.996,0.63144
9.6852,0.6604
9.6838,0.66077
9.805,0.65696
10.092,0.64819
9.8473,0.65494
10.507,0.63928
8.9925,0.67955
9.0591,0.67804
9.6353,0.66099
9.8106,0.65804
9.3543,0.6679
8.6749,0.68753
9.4278,0.66881
8.742,0.68385
9.2678,0.67193
9.1773,0.67483
9.0593,0.6786
8.2888,0.7008
8.877,0.68129
8.9636,0.67829
9.6211,0.66199
10.244,0.64792
9.5786,0.66322
10.031,0.65104
8.5715,0.68889
9.7789,0.6574
8.7581,0.68462
9.1004,0.67594
8.4907,0.6953
9.5149,0.66576
9.5614,0.66173
9.1697,0.67311
9.1674,0.67319
9.5326,0.66443
9.6269,0.66105
9.2517,0.67308
9.354,0.67001
11.546,0.61577
9.5521,0.66594
11.142,0.62464
9.0674,0.6746
9.593,0.66172
8.844,0.68112
9.911,0.65429
8.7873,0.68467
9.3196,0.66936
9.5631,0.66266
9.8624,0.65299
9.8074,0.65519
9.4926,0.66416
9.8123,0.65858
9.4895,0.66472
9.2779,0.67063
9.8466,0.65678
10.381,0.64417
10.239,0.64813
9.976,0.6533
9.4155,0.667
9.9115,0.65627
9.7724,0.65736
12.375,0.60041
11.277,0.61904
11.347,0.62015
9.3262,0.67231
10.589,0.63729
9.2437,0.67026
9.5214,0.66414
9.039,0.67772
9.2428,0.67114
9.4093,0.66604
9.3114,0.66894
9.8312,0.65647
9.3072,0.66923
9.5029,0.66523
9.2571,0.6714
9.4288,0.66809
9.4102,0.66754
9.3462,0.6694
10.145,0.64512
10.404,0.6382
10.255,0.64336
10.502,0.63603
9.1453,0.67215
9.0018,0.67628
8.7718,0.68468
9.9615,0.65032
9.9258,0.65609
8.775,0.68262
8.6377,0.68681
8.8008,0.6824
10.234,0.64407
12.99,0.58758
9.6406,0.65644
10.648,0.63669
8.8081,0.68146
8.6828,0.68725
9.0586,0.67387
9.8402,0.65417
8.8439,0.67961
9.1262,0.67263
9.377,0.66441
10.789,0.63155
12.148,0.60465
10.477,0.64244
10.147,0.64606
11.467,0.61494
12.683,0.5909
10.439,0.63761
8.2511,0.69993
11.643,0.61462
11.442,0.61887
10.005,0.65259
12.692,0.59271
9.9748,0.65369
10.58,0.63958
11.411,0.61855
11.392,0.61955
11.208,0.62323
11.206,0.62354
11.184,0.62463
10.418,0.63817
11.261,0.62184
11.011,0.62794
11.503,0.61601
8.7349,0.68629
