Vertical	Streamwise	Spanwise	Thermocouples/ai1 mean	Thermocouples/ai1 variance	4492/ai2 mean	4492/ai2 variance
-64.999870	-29.999929	-64.999870	20.3453985934	0.0000253619	0.3264789233	0.0000011122
-64.999870	-29.999929	-64.999870	20.3440189291	0.0000191964	0.3229590280	0.0000007584
-64.999870	-29.999929	-64.999870	20.3455734906	0.0000081657	0.3184158868	0.0000009623
-64.999870	-29.999929	-64.999870	20.3429019237	0.0000354603	0.3140246484	0.0000003650
-64.999870	-29.999929	-64.999870	20.3409892935	0.0000334303	0.3102946926	0.0000007709
-64.999870	-29.999929	-64.999870	20.3425596661	0.0000172387	0.3061500000	0.0000007286
-64.999870	-29.999929	-64.999870	20.3408280016	0.0000219438	0.3023997347	0.0000006064
-64.999870	-29.999929	-64.999870	20.3419033792	0.0000125140	0.3000487604	0.0000010437
-64.999870	-29.999929	-64.999870	20.3426352504	0.0000201073	0.3054010450	0.0000088936
-64.999870	-29.999929	-64.999870	20.3409451536	0.0000137088	0.3296564294	0.0000448319
-64.999870	-29.999929	-64.999870	20.3404760230	0.0000127130	0.3730909717	0.0000945930
-64.999870	-29.999929	-64.999870	20.3422266815	0.0000168932	0.4303380780	0.0001383300
-64.999870	-29.999929	-64.999870	20.3405198835	0.0000171294	0.4967018087	0.0001816296
-64.999870	-29.999929	-64.999870	20.3438331323	0.0000090508	0.5676336957	0.0001625451
-64.999870	-29.999929	-64.999870	20.3438568841	0.0000275167	0.6154110182	0.0000391021
-64.999870	-29.999929	-64.999870	20.3444936377	0.0000098103	0.6479699998	0.0000369631
-64.999870	-29.999929	-64.999870	20.3447299432	0.0000231542	0.6782456037	0.0000257063
-64.999870	-29.999929	-64.999870	20.3450862750	0.0000285119	0.6961615995	0.0000085862
-64.999870	-29.999929	-64.999870	20.3462375270	0.0000139656	0.7103953470	0.0000134228
-64.999870	-29.999929	-64.999870	20.3432414155	0.0000277416	0.7201682124	0.0000018190
-64.999870	-29.999929	-64.999870	20.3373565901	0.0000188685	0.7282590347	0.0000031283
-64.999870	-29.999929	-64.999870	20.3328624253	0.0000147960	0.7330937466	0.0000014427
-64.999870	-29.999929	-64.999870	20.3337997977	0.0000228278	0.7345919628	0.0000022194
-64.999870	-29.999929	-64.999870	20.3375162592	0.0000169515	0.7395603708	0.0000016832
-64.999870	-29.999929	-64.999870	20.3460808423	0.0000086255	0.7373434197	0.0000020874
-64.999870	-29.999929	-64.999870	20.3480918420	0.0000334885	0.7409605133	0.0000014873
-64.999870	-29.999929	-64.999870	20.3456176119	0.0000074592	0.7390269487	0.0000029918
-64.999870	-29.999929	-64.999870	20.3432784491	0.0000338241	0.7410093360	0.0000022843
-64.999870	-29.999929	-64.999870	20.3393194813	0.0000109428	0.7428459619	0.0000035772
-64.999870	-29.999929	-64.999870	20.3363759521	0.0000255375	0.7425818226	0.0000043577
-64.999870	-29.999929	-64.999870	20.3380063830	0.0000067466	0.7437228576	0.0000018104
-64.999870	-29.999929	-64.999870	20.3407019318	0.0000304702	0.7430868908	0.0000008073
-64.999870	-29.999929	-64.999870	20.3418400231	0.0000131539	0.7443686548	0.0000018972
-64.999870	-29.999929	-64.999870	20.3398739682	0.0000140732	0.7408643781	0.0000010924
-64.999870	-29.999929	-64.999870	20.3366803310	0.0000200855	0.7451498816	0.0000008348
-64.999870	-29.999929	-64.999870	20.3369911013	0.0000281564	0.7422099994	0.0000021629
-64.999870	-29.999929	-64.999870	20.3376044387	0.0000132357	0.7446595339	0.0000017289
-64.999870	-29.999929	-64.999870	20.3357094456	0.0000163333	0.7439381481	0.0000022360
-64.999870	-29.999929	-64.999870	20.3349604793	0.0000113988	0.7430725177	0.0000012696
-64.999870	-29.999929	-64.999870	20.3360401170	0.0000185492	0.7455591757	0.0000016520
-64.999870	-29.999929	-64.999870	20.3340616791	0.0000186972	0.7422287772	0.0000020769
-64.999870	-29.999929	-64.999870	20.3375796825	0.0000348086	0.7450283991	0.0000019472
-64.999870	-29.999929	-64.999870	20.3363932635	0.0000109938	0.7443093132	0.0000024928
-64.999870	-29.999929	-64.999870	20.3379479935	0.0000213083	0.7443991394	0.0000010672
-64.999870	-29.999929	-64.999870	20.3368994730	0.0000073620	0.7463174361	0.0000021420
-64.999870	-29.999929	-64.999870	20.3385973043	0.0000105207	0.7436694430	0.0000024706
-64.999870	-29.999929	-64.999870	20.3389452725	0.0000267128	0.7434458061	0.0000008189
-64.999870	-29.999929	-64.999870	20.3357601604	0.0000166418	0.7414218342	0.0000011561
-64.999870	-29.999929	-64.999870	20.3354654544	0.0000293421	0.7436078270	0.0000037669
-64.999870	-29.999929	-64.999870	20.3377307680	0.0000227769	0.7426836761	0.0000017536
-64.999870	-29.999929	-64.999870	20.3357577547	0.0000178686	0.7431459129	0.0000010069
-64.999870	-29.999929	-64.999870	20.3378442422	0.0000091278	0.7430698886	0.0000021369
-64.999870	-29.999929	-64.999870	20.3372841590	0.0000234201	0.7424682972	0.0000030205
-64.999870	-29.999929	-64.999870	20.3387660312	0.0000180523	0.7442307404	0.0000015201
-64.999870	-29.999929	-64.999870	20.3374391160	0.0000235547	0.7416871917	0.0000016951
-64.999870	-29.999929	-64.999870	20.3363217029	0.0000170203	0.7438669270	0.0000022405
-64.999870	-29.999929	-64.999870	20.3328697521	0.0000208931	0.7421689904	0.0000016589
-64.999870	-29.999929	-64.999870	20.3327383759	0.0000175642	0.7460075930	0.0000065211
-64.999870	-29.999929	-64.999870	20.3315284162	0.0000084339	0.7635191501	0.0000292354
-64.999870	-29.999929	-64.999870	20.3328707053	0.0000317835	0.7961426490	0.0000585514
-64.999870	-29.999929	-64.999870	20.3331443259	0.0000150658	0.8425862711	0.0001248794
-64.999870	-29.999929	-64.999870	20.3325464110	0.0000173731	0.9175972773	0.0003005226
-64.999870	-29.999929	-64.999870	20.3330242024	0.0000125952	1.0187945110	0.0005101502
-64.999870	-29.999929	-64.999870	20.3321556145	0.0000186721	1.1438121904	0.0006132418
-64.999870	-29.999929	-64.999870	20.3347651185	0.0000071340	1.2788373896	0.0007907347
-64.999870	-29.999929	-64.999870	20.3301168013	0.0000110857	1.4415836804	0.0008755486
