Vertical	Streamwise	Spanwise	Thermocouples/ai1 mean	Thermocouples/ai1 variance	4492/ai2 mean	4492/ai2 variance
-64.999870	-29.999929	-64.999870	19.7998127386	0.0000216971	0.1436636039	0.0000004289
-64.999870	-29.999929	-64.999870	19.7996304257	0.0000139724	0.1424115983	0.0000004125
-64.999870	-29.999929	-64.999870	19.8017321319	0.0000214899	0.1404723263	0.0000001868
-64.999870	-29.999929	-64.999870	19.7992764648	0.0000146736	0.1390538142	0.0000000654
-64.999870	-29.999929	-64.999870	19.7967711885	0.0000124218	0.1382630229	0.0000001222
-64.999870	-29.999929	-64.999870	19.7979266839	0.0000125118	0.1388087161	0.0000005604
-64.999870	-29.999929	-64.999870	19.7964706012	0.0000152808	0.1485478943	0.0000076228
-64.999870	-29.999929	-64.999870	19.7983823264	0.0000152507	0.1690503915	0.0000219624
-64.999870	-29.999929	-64.999870	19.7995766578	0.0000224902	0.1976566876	0.0000390363
-64.999870	-29.999929	-64.999870	19.7954478267	0.0000171586	0.2333481055	0.0000630295
-64.999870	-29.999929	-64.999870	19.7954976094	0.0000245450	0.2797278017	0.0000939699
-64.999870	-29.999929	-64.999870	19.7946815428	0.0000217397	0.3367032223	0.0001499253
-64.999870	-29.999929	-64.999870	19.7925362175	0.0000311236	0.4086497429	0.0002403597
-64.999870	-29.999929	-64.999870	19.7897643536	0.0000506987	0.4919262117	0.0002748950
-64.999870	-29.999929	-64.999870	19.7810924265	0.0000320060	0.5657556701	0.0001131334
-64.999870	-29.999929	-64.999870	19.7823723738	0.0000110256	0.6081803808	0.0000563300
-64.999870	-29.999929	-64.999870	19.7830781879	0.0000160136	0.6459833753	0.0000459607
-64.999870	-29.999929	-64.999870	19.7836159582	0.0000059372	0.6751751513	0.0000097414
-64.999870	-29.999929	-64.999870	19.7844416349	0.0000122403	0.6926850186	0.0000125545
-64.999870	-29.999929	-64.999870	19.7777384213	0.0000217173	0.7100706892	0.0000038224
-64.999870	-29.999929	-64.999870	19.7774794342	0.0000102004	0.7190145586	0.0000024831
-64.999870	-29.999929	-64.999870	19.7761959656	0.0000189566	0.7262712531	0.0000013344
-64.999870	-29.999929	-64.999870	19.7745618642	0.0000137913	0.7287330100	0.0000004260
-64.999870	-29.999929	-64.999870	19.7782030304	0.0000348897	0.7333006449	0.0000023144
-64.999870	-29.999929	-64.999870	19.7916846982	0.0000211038	0.7335355205	0.0000015459
-64.999870	-29.999929	-64.999870	19.7835945006	0.0000316977	0.7349921449	0.0000021633
-64.999870	-29.999929	-64.999870	19.7866416370	0.0000110110	0.7378334202	0.0000007716
-64.999870	-29.999929	-64.999870	19.7831265708	0.0000174556	0.7373678321	0.0000003010
-64.999870	-29.999929	-64.999870	19.7826265719	0.0000107759	0.7403033487	0.0000016142
-64.999870	-29.999929	-64.999870	19.7834210850	0.0000152988	0.7372236923	0.0000005860
-64.999870	-29.999929	-64.999870	19.7875409749	0.0000130731	0.7343093467	0.0000195645
-64.999870	-29.999929	-64.999870	19.7844559038	0.0000205564	0.7433655509	0.0000100994
-64.999870	-29.999929	-64.999870	19.7866613524	0.0000079060	0.7460183988	0.0000046079
-64.999870	-29.999929	-64.999870	19.7892434587	0.0000167846	0.7416208024	0.0000028583
-64.999870	-29.999929	-64.999870	19.7856495657	0.0000184235	0.7382335228	0.0000038774
-64.999870	-29.999929	-64.999870	19.7859971304	0.0000170891	0.7426675768	0.0000018963
-64.999870	-29.999929	-64.999870	19.7845242562	0.0000183445	0.7370552048	0.0000036940
-64.999870	-29.999929	-64.999870	19.7824148751	0.0000101244	0.7403113941	0.0000030938
-64.999870	-29.999929	-64.999870	19.7831115330	0.0000236571	0.7388834828	0.0000049438
-64.999870	-29.999929	-64.999870	19.7876230140	0.0000222250	0.7384039066	0.0000030066
-64.999870	-29.999929	-64.999870	19.7878502670	0.0000184499	0.7351364260	0.0000096376
-64.999870	-29.999929	-64.999870	19.7866410593	0.0000181980	0.7376490519	0.0000095435
-64.999870	-29.999929	-64.999870	19.7887684748	0.0000333269	0.7444886247	0.0000038948
-64.999870	-29.999929	-64.999870	19.7876736951	0.0000302942	0.7394124841	0.0000030438
-64.999870	-29.999929	-64.999870	19.7873739451	0.0000229822	0.7392130199	0.0000035864
-64.999870	-29.999929	-64.999870	19.7899963124	0.0000219713	0.7375447988	0.0000043415
-64.999870	-29.999929	-64.999870	19.7875873124	0.0000227307	0.7391417045	0.0000025590
-64.999870	-29.999929	-64.999870	19.7930592779	0.0000216610	0.7401225856	0.0000044631
-64.999870	-29.999929	-64.999870	19.7877058500	0.0000109905	0.7365973550	0.0000037372
-64.999870	-29.999929	-64.999870	19.7902210821	0.0000104220	0.7416336631	0.0000025040
-64.999870	-29.999929	-64.999870	19.7936218727	0.0000160045	0.7378720410	0.0000054497
-64.999870	-29.999929	-64.999870	19.7928121201	0.0000414620	0.7424905077	0.0000019290
-64.999870	-29.999929	-64.999870	19.8000426303	0.0000169049	0.7381716919	0.0000057520
-64.999870	-29.999929	-64.999870	19.7958500647	0.0000293791	0.7388717652	0.0000022811
-64.999870	-29.999929	-64.999870	19.7968721503	0.0000082159	0.7401419816	0.0000036010
-64.999870	-29.999929	-64.999870	19.7935516220	0.0000138162	0.7489136029	0.0000126304
-64.999870	-29.999929	-64.999870	19.7934108385	0.0000147528	0.7697404732	0.0000326441
-64.999870	-29.999929	-64.999870	19.7920663504	0.0000197291	0.8092377413	0.0000938056
